type,oc_dt,oc_p1
住宅竊盜,1061009,台南市永康區
住宅竊盜,1061010,南投縣魚池鄉
住宅竊盜,1061010,屏東縣林邊鄉
住宅竊盜,1061010,新北市永和區
住宅竊盜,1061010,桃園市桃園區
住宅竊盜,1061010,台南市永康區
住宅竊盜,1061010,台南市永康區
住宅竊盜,1061010,高雄市苓雅區
住宅竊盜,1061010,屏東縣里港鄉
住宅竊盜,1061010,新北市汐止區
住宅竊盜,1061010,新北市板橋區
住宅竊盜,1061010,台中市東區
住宅竊盜,1061010,台中市北區
住宅竊盜,1061010,台北市南港區
住宅竊盜,1061011,高雄市鳥松區
住宅竊盜,1061011,新北市汐止區
住宅竊盜,1061011,新北市石碇區
住宅竊盜,1061011,台東縣台東市
住宅竊盜,1061011,台南市南區
住宅竊盜,1061011,台北市中正區
住宅竊盜,1061011,台北市中正區
住宅竊盜,1061012,雲林縣大埤鄉
住宅竊盜,1061012,台北市士林區
住宅竊盜,1061012,苗栗縣後龍鎮
住宅竊盜,1061012,苗栗縣後龍鎮
住宅竊盜,1061012,台中市神岡區
住宅竊盜,1061012,嘉義市東區
住宅竊盜,1061012,台南市北區
住宅竊盜,1061012,桃園市桃園區
住宅竊盜,1061012,嘉義市東區
住宅竊盜,1061013,苗栗縣頭份市
住宅竊盜,1061013,南投縣水里鄉
住宅竊盜,1061013,彰化縣二林鎮
住宅竊盜,1061013,高雄市苓雅區
住宅竊盜,1061013,金門縣金寧鄉
住宅竊盜,1061013,高雄市鳳山區
住宅竊盜,1061013,台南市安平區
住宅竊盜,1061013,高雄市楠梓區
住宅竊盜,1061013,台北市內湖區
住宅竊盜,1061014,台中市北區
住宅竊盜,1061014,宜蘭縣三星鄉
住宅竊盜,1061014,宜蘭縣壯圍鄉
住宅竊盜,1061014,新北市泰山區
住宅竊盜,1061014,桃園市龍潭區
住宅竊盜,1061014,新北市三重區
住宅竊盜,1061014,台北市內湖區
住宅竊盜,1061015,台中市北屯區
住宅竊盜,1061015,台北市南港區
住宅竊盜,1061015,新北市中和區
住宅竊盜,1061015,台中市北區
住宅竊盜,1061015,新北市板橋區
住宅竊盜,1061015,新北市新莊區
住宅竊盜,1061015,台北市大安區
住宅竊盜,1061015,苗栗縣通霄鎮
住宅竊盜,1061015,新竹市北區
住宅竊盜,1061015,台南市六甲區
住宅竊盜,1061015,新北市板橋區
住宅竊盜,1061015,花蓮縣花蓮市
住宅竊盜,1061016,新竹市東區
住宅竊盜,1061016,基隆市中正區
住宅竊盜,1061016,台北市松山區
住宅竊盜,1061016,澎湖縣馬公市
住宅竊盜,1061016,台南市北區
住宅竊盜,1061016,台南市善化區
住宅竊盜,1061017,花蓮縣新城鄉
住宅竊盜,1061017,台南市後壁區
住宅竊盜,1061017,新北市樹林區
住宅竊盜,1061017,台北市內湖區
住宅竊盜,1061017,台北市南港區
住宅竊盜,1061017,雲林縣虎尾鎮
住宅竊盜,1061017,新北市板橋區
住宅竊盜,1061017,新北市中和區
住宅竊盜,1061017,台中市西屯區
住宅竊盜,1061017,台北市松山區
住宅竊盜,1061017,台北市北投區
住宅竊盜,1061017,台北市大安區
住宅竊盜,1061017,台南市仁德區
住宅竊盜,1061017,基隆市暖暖區
住宅竊盜,1061017,新北市樹林區
住宅竊盜,1061017,新北市板橋區
住宅竊盜,1061018,雲林縣二崙鄉
住宅竊盜,1061018,基隆市暖暖區
住宅竊盜,1061018,桃園市龜山區
住宅竊盜,1061018,台南市佳里區
住宅竊盜,1061018,高雄市旗津區
住宅竊盜,1061018,台中市龍井區
住宅竊盜,1061018,高雄市左營區
住宅竊盜,1061018,台南市歸仁區
住宅竊盜,1061018,雲林縣斗南鎮
住宅竊盜,1061019,彰化縣和美鎮
住宅竊盜,1061019,桃園市桃園區
住宅竊盜,1061019,宜蘭縣蘇澳鎮
住宅竊盜,1061019,苗栗縣後龍鎮
住宅竊盜,1061019,苗栗縣卓蘭鎮
住宅竊盜,1061019,台中市南屯區
住宅竊盜,1061019,台北市士林區
住宅竊盜,1061020,台北市南港區
住宅竊盜,1061020,新北市永和區
住宅竊盜,1061020,台中市西屯區
住宅竊盜,1061020,新北市板橋區
住宅竊盜,1061020,新北市新莊區
住宅竊盜,1061021,台南市佳里區
住宅竊盜,1061021,高雄市仁武區
住宅竊盜,1061021,彰化縣和美鎮
住宅竊盜,1061021,新北市板橋區
住宅竊盜,1061021,嘉義縣朴子市
住宅竊盜,1061021,屏東縣屏東市
住宅竊盜,1061022,台南市安平區
住宅竊盜,1061022,台北市士林區
住宅竊盜,1061022,雲林縣斗南鎮
住宅竊盜,1061022,雲林縣莿桐鄉
住宅竊盜,1061023,新竹縣寶山鄉
住宅竊盜,1061023,台北市南港區
住宅竊盜,1061023,新北市中和區
住宅竊盜,1061023,彰化縣和美鎮
住宅竊盜,1061024,台中市大雅區
住宅竊盜,1061024,屏東縣萬丹鄉
住宅竊盜,1061024,南投縣中寮鄉
住宅竊盜,1061024,高雄市楠梓區
住宅竊盜,1061024,新北市三重區
住宅竊盜,1061024,雲林縣口湖鄉
住宅竊盜,1061025,台南市北區
住宅竊盜,1061025,雲林縣四湖鄉
住宅竊盜,1061025,南投縣中寮鄉
住宅竊盜,1061025,台北市南港區
住宅竊盜,1061025,苗栗縣大湖鄉
住宅竊盜,1061025,新北市三重區
住宅竊盜,1061025,桃園市龜山區
住宅竊盜,1061025,新竹縣芎林鄉
住宅竊盜,1061025,新北市中和區
住宅竊盜,1061026,新北市汐止區
住宅竊盜,1061026,嘉義縣布袋鎮
住宅竊盜,1061026,新竹縣北埔鄉
住宅竊盜,1061026,台南市北區
住宅竊盜,1061026,新北市樹林區
住宅竊盜,1061026,新北市中和區
住宅竊盜,1061026,高雄市苓雅區
住宅竊盜,1061027,屏東縣屏東市
住宅竊盜,1061027,花蓮縣秀林鄉
住宅竊盜,1061027,雲林縣東勢鄉
住宅竊盜,1061027,台北市士林區
住宅竊盜,1061027,高雄市三民區
住宅竊盜,1061027,新北市土城區
住宅竊盜,1061027,台南市歸仁區
住宅竊盜,1061027,桃園市桃園區
住宅竊盜,1061027,台北市內湖區
住宅竊盜,1061027,台南市安平區
住宅竊盜,1061027,新北市永和區
住宅竊盜,1061028,新北市永和區
住宅竊盜,1061028,花蓮縣花蓮市
住宅竊盜,1061028,苗栗縣頭份市
住宅竊盜,1061028,高雄市苓雅區
住宅竊盜,1061029,台中市南屯區
住宅竊盜,1061029,南投縣埔里鎮
住宅竊盜,1061029,台東縣台東市
住宅竊盜,1061029,桃園市大園區
住宅竊盜,1061029,台南市西港區
住宅竊盜,1061029,台南市學甲區
住宅竊盜,1061029,南投縣埔里鎮
住宅竊盜,1061029,新北市板橋區
住宅竊盜,1061029,台南市永康區
住宅竊盜,1061029,新北市板橋區
住宅竊盜,1061030,新北市樹林區
住宅竊盜,1061030,高雄市美濃區
住宅竊盜,1061030,新北市土城區
住宅竊盜,1061030,台南市佳里區
住宅竊盜,1061030,台中市西屯區
住宅竊盜,1061030,台南市北區
住宅竊盜,1061031,南投縣鹿谷鄉
住宅竊盜,1061031,新北市中和區
住宅竊盜,1061031,新北市三重區
住宅竊盜,1061101,新北市三重區
住宅竊盜,1061101,台北市大同區
住宅竊盜,1061101,新北市板橋區
住宅竊盜,1061101,花蓮縣花蓮市
住宅竊盜,1061101,屏東縣新園鄉
住宅竊盜,1061101,南投縣中寮鄉
住宅竊盜,1061102,雲林縣西螺鎮
住宅竊盜,1061102,台北市士林區
住宅竊盜,1061102,新北市中和區
住宅竊盜,1061102,新北市樹林區
住宅竊盜,1061102,台南市安平區
住宅竊盜,1061103,雲林縣古坑鄉
住宅竊盜,1061103,新北市板橋區
住宅竊盜,1061103,新北市三重區
住宅竊盜,1061103,台南市中西區
住宅竊盜,1061104,台中市龍井區
住宅竊盜,1061104,南投縣埔里鎮
住宅竊盜,1061104,桃園市中壢區
住宅竊盜,1061104,新北市三重區
住宅竊盜,1061104,台北市士林區
住宅竊盜,1061104,高雄市鳳山區
住宅竊盜,1061104,台北市大同區
住宅竊盜,1061105,新北市三重區
住宅竊盜,1061105,雲林縣斗六市
住宅竊盜,1061105,花蓮縣新城鄉
住宅竊盜,1061105,彰化縣田中鎮
住宅竊盜,1061105,桃園市龜山區
住宅竊盜,1061105,台南市北區
住宅竊盜,1061105,台北市南港區
住宅竊盜,1061105,台北市松山區
住宅竊盜,1061106,彰化縣員林市
住宅竊盜,1061106,新北市樹林區
住宅竊盜,1061106,台北市文山區
住宅竊盜,1061106,台南市永康區
住宅竊盜,1061107,台東縣東河鄉
住宅竊盜,1061107,南投縣埔里鎮
住宅竊盜,1061107,台北市文山區
住宅竊盜,1061107,苗栗縣通霄鎮
住宅竊盜,1061107,台中市神岡區
住宅竊盜,1061107,台中市潭子區
住宅竊盜,1061107,南投縣名間鄉
住宅竊盜,1061107,苗栗縣苑裡鎮
住宅竊盜,1061107,嘉義縣義竹鄉
住宅竊盜,1061107,台北市士林區
住宅竊盜,1061108,新北市五股區
住宅竊盜,1061108,新竹市東區
住宅竊盜,1061108,新北市中和區
住宅竊盜,1061108,新竹縣新埔鎮
住宅竊盜,1061108,彰化縣伸港鄉
住宅竊盜,1061108,新北市板橋區
住宅竊盜,1061108,桃園市新屋區
住宅竊盜,1061108,台北市北投區
住宅竊盜,1061108,苗栗縣後龍鎮
住宅竊盜,1061108,苗栗縣通霄鎮
住宅竊盜,1061109,台南市仁德區
住宅竊盜,1061109,新北市三重區
住宅竊盜,1061109,高雄市楠梓區
住宅竊盜,1061109,台南市仁德區
住宅竊盜,1061109,台南市仁德區
住宅竊盜,1061109,台南市仁德區
住宅竊盜,1061110,新北市中和區
住宅竊盜,1061110,高雄市大寮區
住宅竊盜,1061110,台南市下營區
住宅竊盜,1061110,台北市大安區
住宅竊盜,1061110,宜蘭縣三星鄉
住宅竊盜,1061110,新北市板橋區
住宅竊盜,1061111,基隆市中正區
住宅竊盜,1061111,新北市三重區
住宅竊盜,1061111,新北市土城區
住宅竊盜,1061111,桃園市桃園區
住宅竊盜,1061111,台東縣台東市
住宅竊盜,1061111,新北市永和區
住宅竊盜,1061111,台中市西屯區
住宅竊盜,1061111,雲林縣林內鄉
住宅竊盜,1061111,台北市大安區
住宅竊盜,1061111,台中市北區
住宅竊盜,1061112,新北市板橋區
住宅竊盜,1061112,新北市三重區
住宅竊盜,1061112,新北市永和區
住宅竊盜,1061112,新竹縣竹北市
住宅竊盜,1061112,高雄市前鎮區
住宅竊盜,1061112,新北市板橋區
住宅竊盜,1061112,新北市板橋區
住宅竊盜,1061112,新北市新店區
住宅竊盜,1061113,台中市西屯區
住宅竊盜,1061113,台中市中區
住宅竊盜,1061113,新北市板橋區
住宅竊盜,1061113,新北市板橋區
住宅竊盜,1061113,台南市佳里區
住宅竊盜,1061113,台北市大同區
住宅竊盜,1061113,新北市中和區
住宅竊盜,1061113,嘉義縣朴子市
住宅竊盜,1061113,苗栗縣後龍鎮
住宅竊盜,1061114,台中市豐原區
住宅竊盜,1061114,台中市豐原區
住宅竊盜,1061114,台南市永康區
住宅竊盜,1061114,台中市南區
住宅竊盜,1061114,新竹縣竹北市
住宅竊盜,1061114,新北市新莊區
住宅竊盜,1061114,台南市北區
住宅竊盜,1061115,桃園市桃園區
住宅竊盜,1061115,台南市北區
住宅竊盜,1061115,台南市北區
住宅竊盜,1061115,新北市中和區
住宅竊盜,1061115,台北市內湖區
住宅竊盜,1061115,台北市松山區
住宅竊盜,1061115,台北市文山區
住宅竊盜,1061115,苗栗縣竹南鎮
住宅竊盜,1061116,台南市北區
住宅竊盜,1061116,苗栗縣竹南鎮
住宅竊盜,1061116,苗栗縣造橋鄉
住宅竊盜,1061117,彰化縣永靖鄉
住宅竊盜,1061117,台北市北投區
住宅竊盜,1061117,宜蘭縣礁溪鄉
住宅竊盜,1061117,台南市白河區
住宅竊盜,1061117,基隆市信義區
住宅竊盜,1061117,宜蘭縣三星鄉
住宅竊盜,1061117,台北市大安區
住宅竊盜,1061117,台南市永康區
住宅竊盜,1061117,新北市永和區
住宅竊盜,1061117,台南市安南區
住宅竊盜,1061118,高雄市鳳山區
住宅竊盜,1061118,高雄市美濃區
住宅竊盜,1061118,新北市新莊區
住宅竊盜,1061118,花蓮縣吉安鄉
住宅竊盜,1061118,台北市北投區
住宅竊盜,1061118,新北市土城區
住宅竊盜,1061119,新北市新莊區
住宅竊盜,1061119,連江縣南竿鄉
住宅竊盜,1061119,高雄市林園區
住宅竊盜,1061119,新北市板橋區
住宅竊盜,1061119,台北市文山區
住宅竊盜,1061119,台南市北區
住宅竊盜,1061120,南投縣埔里鎮
住宅竊盜,1061120,台南市白河區
住宅竊盜,1061120,台北市松山區
住宅竊盜,1061120,新北市土城區
住宅竊盜,1061121,新北市三重區
住宅竊盜,1061121,台南市七股區
住宅竊盜,1061121,台南市永康區
住宅竊盜,1061121,台北市南港區
住宅竊盜,1061121,新北市汐止區
住宅竊盜,1061121,雲林縣斗六市
住宅竊盜,1061121,台北市南港區
住宅竊盜,1061121,桃園市桃園區
住宅竊盜,1061121,苗栗縣苑裡鎮
住宅竊盜,1061122,南投縣名間鄉
住宅竊盜,1061122,台南市佳里區
住宅竊盜,1061122,新北市板橋區
住宅竊盜,1061122,台中市東區
住宅竊盜,1061123,新北市汐止區
住宅竊盜,1061123,台北市中正區
住宅竊盜,1061123,台南市北區
住宅竊盜,1061123,桃園市楊梅區
住宅竊盜,1061123,桃園市楊梅區
住宅竊盜,1061123,屏東縣滿州鄉
住宅竊盜,1061124,新北市土城區
住宅竊盜,1061124,屏東縣潮州鎮
住宅竊盜,1061125,南投縣草屯鎮
住宅竊盜,1061125,台北市北投區
住宅竊盜,1061125,台北市士林區
住宅竊盜,1061125,台南市關廟區
住宅竊盜,1061125,苗栗縣苑裡鎮
住宅竊盜,1061125,苗栗縣大湖鄉
住宅竊盜,1061125,新北市汐止區
住宅竊盜,1061126,台北市中山區
住宅竊盜,1061126,新竹市香山區
住宅竊盜,1061126,彰化縣員林市
住宅竊盜,1061126,台南市關廟區
住宅竊盜,1061126,新北市板橋區
住宅竊盜,1061126,新北市板橋區
住宅竊盜,1061126,新北市板橋區
住宅竊盜,1061126,台南市善化區
住宅竊盜,1061126,新竹市東區
住宅竊盜,1061127,桃園市楊梅區
住宅竊盜,1061127,台北市信義區
住宅竊盜,1061127,新北市板橋區
住宅竊盜,1061128,台北市北投區
住宅竊盜,1061128,金門縣烈嶼鄉
住宅竊盜,1061128,基隆市七堵區
住宅竊盜,1061128,新北市金山區
住宅竊盜,1061128,台中市東區
住宅竊盜,1061128,台北市南港區
住宅竊盜,1061129,台中市大里區
住宅竊盜,1061129,新北市永和區
住宅竊盜,1061129,新北市蘆洲區
住宅竊盜,1061129,台南市安平區
住宅竊盜,1061129,新北市板橋區
住宅竊盜,1061129,嘉義市西區
住宅竊盜,1061130,台南市永康區
住宅竊盜,1061130,台中市豐原區
住宅竊盜,1061130,南投縣國姓鄉
住宅竊盜,1061130,台中市大雅區
住宅竊盜,1061130,台北市北投區
住宅竊盜,1061130,新北市板橋區
住宅竊盜,1061130,桃園市大溪區
住宅竊盜,1061130,台南市永康區
住宅竊盜,1061130,宜蘭縣礁溪鄉
住宅竊盜,1061130,新北市三重區
住宅竊盜,1061201,桃園市龍潭區
住宅竊盜,1061201,新竹市香山區
住宅竊盜,1061201,台北市內湖區
住宅竊盜,1061201,桃園市中壢區
住宅竊盜,1061202,雲林縣虎尾鎮
住宅竊盜,1061202,屏東縣屏東市
住宅竊盜,1061202,澎湖縣馬公市
住宅竊盜,1061203,台北市北投區
住宅竊盜,1061203,金門縣金城鎮
住宅竊盜,1061203,屏東縣琉球鄉
住宅竊盜,1061204,苗栗縣竹南鎮
住宅竊盜,1061204,新北市板橋區
住宅竊盜,1061204,台南市白河區
住宅竊盜,1061204,雲林縣斗六市
住宅竊盜,1061204,新北市三重區
住宅竊盜,1061204,台中市北屯區
住宅竊盜,1061205,新竹縣橫山鄉
住宅竊盜,1061205,台北市文山區
住宅竊盜,1061205,新北市板橋區
住宅竊盜,1061206,台南市佳里區
住宅竊盜,1061206,新北市板橋區
住宅竊盜,1061206,桃園市龍潭區
住宅竊盜,1061206,新北市新莊區
住宅竊盜,1061207,彰化縣彰化市
住宅竊盜,1061207,雲林縣虎尾鎮
住宅竊盜,1061207,台南市安平區
住宅竊盜,1061207,台北市士林區
住宅竊盜,1061207,新北市永和區
住宅竊盜,1061207,宜蘭縣羅東鎮
住宅竊盜,1061208,台中市南屯區
住宅竊盜,1061208,苗栗縣泰安鄉
住宅竊盜,1061208,台中市西屯區
住宅竊盜,1061208,新北市板橋區
住宅竊盜,1061208,台南市後壁區
住宅竊盜,1061209,澎湖縣西嶼鄉
住宅竊盜,1061209,雲林縣斗南鎮
住宅竊盜,1061210,台南市白河區
住宅竊盜,1061210,台北市信義區
住宅竊盜,1061210,南投縣仁愛鄉
住宅竊盜,1061210,台中市南屯區
住宅竊盜,1061211,新北市石門區
住宅竊盜,1061211,雲林縣斗六市
住宅竊盜,1061211,台中市北區
住宅竊盜,1061211,雲林縣斗六市
住宅竊盜,1061211,台南市中西區
住宅竊盜,1061212,台北市北投區
住宅竊盜,1061212,南投縣南投市
住宅竊盜,1061212,新北市板橋區
住宅竊盜,1061212,彰化縣鹿港鎮
住宅竊盜,1061212,新北市三重區
住宅竊盜,1061212,台南市北區
住宅竊盜,1061213,台中市潭子區
住宅竊盜,1061213,宜蘭縣頭城鎮
住宅竊盜,1061213,高雄市鳳山區
住宅竊盜,1061213,台北市文山區
住宅竊盜,1061214,桃園市新屋區
住宅竊盜,1061214,宜蘭縣三星鄉
住宅竊盜,1061214,台北市大同區
住宅竊盜,1061214,桃園市楊梅區
住宅竊盜,1061214,新竹縣竹北市
住宅竊盜,1061214,新北市板橋區
住宅竊盜,1061214,金門縣金湖鎮
住宅竊盜,1061214,桃園市觀音區
住宅竊盜,1061215,高雄市大寮區
住宅竊盜,1061215,新北市五股區
住宅竊盜,1061215,台北市大安區
住宅竊盜,1061215,台中市北屯區
住宅竊盜,1061215,新北市三重區
住宅竊盜,1061215,南投縣魚池鄉
住宅竊盜,1061215,桃園市新屋區
住宅竊盜,1061216,台中市北屯區
住宅竊盜,1061216,雲林縣麥寮鄉
住宅竊盜,1061216,新北市三重區
住宅竊盜,1061216,南投縣竹山鎮
住宅竊盜,1061216,桃園市八德區
住宅竊盜,1061216,台北市中正區
住宅竊盜,1061217,台南市關廟區
住宅竊盜,1061217,雲林縣斗六市
住宅竊盜,1061217,桃園市大溪區
住宅竊盜,1061218,雲林縣土庫鎮
住宅竊盜,1061218,新北市板橋區
住宅竊盜,1061218,苗栗縣卓蘭鎮
住宅竊盜,1061218,雲林縣台西鄉
住宅竊盜,1061219,台北市中正區
住宅竊盜,1061219,新北市蘆洲區
住宅竊盜,1061220,新北市新店區
住宅竊盜,1061220,新北市三峽區
住宅竊盜,1061220,苗栗縣竹南鎮
住宅竊盜,1061220,新北市中和區
住宅竊盜,1061221,台北市內湖區
住宅竊盜,1061221,屏東縣恆春鎮
住宅竊盜,1061222,台北市中正區
住宅竊盜,1061222,高雄市路竹區
住宅竊盜,1061223,新北市土城區
住宅竊盜,1061223,彰化縣二林鎮
住宅竊盜,1061223,新北市三重區
住宅竊盜,1061224,新北市土城區
住宅竊盜,1061224,屏東縣屏東市
住宅竊盜,1061224,屏東縣萬丹鄉
住宅竊盜,1061224,台南市永康區
住宅竊盜,1061225,新北市新莊區
住宅竊盜,1061225,台北市大安區
住宅竊盜,1061225,屏東縣屏東市
住宅竊盜,1061225,台中市北屯區
住宅竊盜,1061226,台中市豐原區
住宅竊盜,1061226,新北市土城區
住宅竊盜,1061226,新北市中和區
住宅竊盜,1061228,台北市信義區
住宅竊盜,1061228,台中市北區
住宅竊盜,1061228,台南市佳里區
住宅竊盜,1061229,台南市安定區
住宅竊盜,1061229,台中市南屯區
住宅竊盜,1061229,台南市永康區
住宅竊盜,1061229,台北市內湖區
住宅竊盜,1061229,彰化縣永靖鄉
住宅竊盜,1061229,桃園市龍潭區
住宅竊盜,1061229,台南市永康區
住宅竊盜,1061229,台中市北區
住宅竊盜,1061230,新北市板橋區
住宅竊盜,1061230,新北市三重區
住宅竊盜,1061230,台北市信義區
強制性交,1061002,台南市學甲區
強制性交,1061005,基隆市七堵區
強制性交,1061005,嘉義市西區
強制性交,1061007,台南市仁德區
強制性交,1061007,台北市大同區
強制性交,1061008,基隆市仁愛區
強制性交,1061010,台南市佳里區
強制性交,1061011,花蓮縣花蓮市
強制性交,1061013,台北市信義區
強制性交,1061017,雲林縣西螺鎮
強制性交,1061020,新北市蘆洲區
強制性交,1061021,宜蘭縣五結鄉
強制性交,1061021,台南市北區
強制性交,1061022,台北市大安區
強制性交,1061023,花蓮縣花蓮市
強制性交,1061024,台南市南區
強制性交,1061024,新北市五股區
強制性交,1061025,宜蘭縣宜蘭市
強制性交,1061025,南投縣草屯鎮
強制性交,1061026,台中市后里區
強制性交,1061027,台南市新營區
強制性交,1061027,台中市烏日區
強制性交,1061030,基隆市七堵區
強制性交,1061101,南投縣南投市
強制性交,1061103,台北市中山區
強制性交,1061104,花蓮縣花蓮市
強制性交,1061104,台中市潭子區
強制性交,1061107,南投縣南投市
強制性交,1061107,花蓮縣吉安鄉
強制性交,1061107,南投縣埔里鎮
強制性交,1061112,嘉義縣太保市
強制性交,1061112,南投縣南投市
強制性交,1061117,宜蘭縣宜蘭市
強制性交,1061118,台中市西屯區
強制性交,1061201,基隆市中正區
強制性交,1061204,台南市後壁區
強制性交,1061206,嘉義縣水上鄉
強制性交,1061206,高雄市三民區
強制性交,1061209,花蓮縣花蓮市
強制性交,1061209,台南市安南區
強制性交,1061210,彰化縣北斗鎮
強制性交,1061212,新北市蘆洲區
強制性交,1061215,台南市安南區
強制性交,1061216,新北市中和區
強制性交,1061222,台南市北區
強制性交,1061223,南投縣信義鄉
強制性交,1061225,桃園市中壢區
強制性交,1061228,台中市東區
強盜,1061001,高雄市岡山區
強盜,1061002,台中市東勢區
強盜,1061002,台北市文山區
強盜,1061004,台北市文山區
強盜,1061006,高雄市茄萣區
強盜,1061009,新北市板橋區
強盜,1061011,新北市板橋區
強盜,1061012,桃園市八德區
強盜,1061012,基隆市安樂區
強盜,1061012,新北市三重區
強盜,1061017,新北市板橋區
強盜,1061018,桃園市桃園區
強盜,1061020,桃園市桃園區
強盜,1061021,桃園市蘆竹區
強盜,1061023,花蓮縣花蓮市
強盜,1061024,台北市中山區
強盜,1061025,桃園市龍潭區
強盜,1061028,台南市南化區
強盜,1061101,高雄市燕巢區
強盜,1061104,雲林縣麥寮鄉
強盜,1061106,南投縣南投市
強盜,1061107,桃園市大園區
強盜,1061108,彰化縣伸港鄉
強盜,1061110,嘉義縣中埔鄉
強盜,1061112,宜蘭縣頭城鎮
強盜,1061119,新北市新莊區
強盜,1061122,台中市大雅區
強盜,1061124,高雄市前鎮區
強盜,1061126,屏東縣屏東市
強盜,1061126,南投縣竹山鎮
強盜,1061126,台南市安定區
強盜,1061126,基隆市信義區
強盜,1061127,新竹縣新豐鄉
強盜,1061127,桃園市桃園區
強盜,1061127,桃園市八德區
強盜,1061127,新竹縣竹北市
強盜,1061128,高雄市小港區
強盜,1061204,南投縣草屯鎮
強盜,1061205,新北市板橋區
強盜,1061205,嘉義縣太保市
強盜,1061205,台南市仁德區
強盜,1061208,台中市豐原區
強盜,1061208,彰化縣社頭鄉
強盜,1061212,桃園市中壢區
強盜,1061214,台南市東區
強盜,1061215,宜蘭縣羅東鎮
強盜,1061217,屏東縣恆春鎮
強盜,1061218,苗栗縣卓蘭鎮
強盜,1061219,台東縣台東市
強盜,1061221,新北市三峽區
強盜,1061221,台南市中西區
強盜,1061225,台南市中西區
強盜,1061227,彰化縣埔心鄉
搶奪,1061001,新北市樹林區
搶奪,1061002,台北市中正區
搶奪,1061002,嘉義縣竹崎鄉
搶奪,1061002,桃園市龍潭區
搶奪,1061003,嘉義市西區
搶奪,1061003,台北市大安區
搶奪,1061003,花蓮縣吉安鄉
搶奪,1061004,高雄市湖內區
搶奪,1061005,台南市安南區
搶奪,1061007,台中市新社區
搶奪,1061008,台北市萬華區
搶奪,1061009,桃園市桃園區
搶奪,1061010,新北市中和區
搶奪,1061012,彰化縣田中鎮
搶奪,1061015,高雄市苓雅區
搶奪,1061016,台北市北投區
搶奪,1061017,台北市北投區
搶奪,1061023,高雄市岡山區
搶奪,1061025,台中市西屯區
搶奪,1061025,南投縣鹿谷鄉
搶奪,1061026,台北市中山區
搶奪,1061026,高雄市鳳山區
搶奪,1061030,台中市大里區
