type,oc_dt,oc_p1
住宅竊盜,1050127,基隆市七堵區
住宅竊盜,1050127,新北市中和區
住宅竊盜,1050127,雲林縣崙背鄉
住宅竊盜,1050128,高雄市岡山區
住宅竊盜,1050128,新北市新莊區
住宅竊盜,1050128,新北市石門區
住宅竊盜,1050128,新北市五股區
住宅竊盜,1050128,台中市潭子區
住宅竊盜,1050128,台北市內湖區
住宅竊盜,1050128,台北市士林區
住宅竊盜,1050128,新竹縣新豐鄉
住宅竊盜,1050128,新北市三峽區
住宅竊盜,1050129,新北市板橋區
住宅竊盜,1050129,台南市白河區
住宅竊盜,1050129,宜蘭縣五結鄉
住宅竊盜,1050129,台北市松山區
住宅竊盜,1050129,台北市北投區
住宅竊盜,1050129,新竹縣寶山鄉
住宅竊盜,1050129,桃園市平鎮區
住宅竊盜,1050129,台南市北區
住宅竊盜,1050129,台北市內湖區
住宅竊盜,1050129,嘉義市東區
住宅竊盜,1050130,苗栗縣後龍鎮
住宅竊盜,1050130,台南市學甲區
住宅竊盜,1050130,嘉義縣鹿草鄉
住宅竊盜,1050130,新竹市東區
住宅竊盜,1050130,花蓮縣吉安鄉
住宅竊盜,1050130,雲林縣土庫鎮
住宅竊盜,1050131,新北市土城區
住宅竊盜,1050131,新北市林口區
住宅竊盜,1050131,台南市歸仁區
住宅竊盜,1050131,宜蘭縣五結鄉
住宅竊盜,1050131,新北市汐止區
住宅竊盜,1050131,台南市永康區
住宅竊盜,1050131,台北市中山區
住宅竊盜,1050131,基隆市中正區
住宅竊盜,1050131,新竹市北區
住宅竊盜,1050131,桃園市平鎮區
住宅竊盜,1050201,台北市松山區
住宅竊盜,1050201,桃園市龜山區
住宅竊盜,1050201,新北市新莊區
住宅竊盜,1050201,新北市板橋區
住宅竊盜,1050201,屏東縣枋寮鄉
住宅竊盜,1050201,新竹市東區
住宅竊盜,1050201,台中市烏日區
住宅竊盜,1050201,台南市仁德區
住宅竊盜,1050202,台北市南港區
住宅竊盜,1050202,新北市中和區
住宅竊盜,1050202,嘉義縣竹崎鄉
住宅竊盜,1050202,苗栗縣泰安鄉
住宅竊盜,1050202,宜蘭縣羅東鎮
住宅竊盜,1050202,台東縣大武鄉
住宅竊盜,1050202,苗栗縣南庄鄉
住宅竊盜,1050202,基隆市中正區
住宅竊盜,1050202,新北市三重區
住宅竊盜,1050202,宜蘭縣冬山鄉
住宅竊盜,1050202,新北市蘆洲區
住宅竊盜,1050202,新北市深坑區
住宅竊盜,1050203,台南市中西區
住宅竊盜,1050203,台北市松山區
住宅竊盜,1050203,台東縣卑南鄉
住宅竊盜,1050203,新北市蘆洲區
住宅竊盜,1050203,新北市中和區
住宅竊盜,1050203,台北市南港區
住宅竊盜,1050203,台北市中山區
住宅竊盜,1050203,台北市大同區
住宅竊盜,1050204,新北市板橋區
住宅竊盜,1050204,台北市文山區
住宅竊盜,1050204,台南市永康區
住宅竊盜,1050204,彰化縣員林市
住宅竊盜,1050204,新北市蘆洲區
住宅竊盜,1050204,彰化縣彰化市
住宅竊盜,1050204,新北市永和區
住宅竊盜,1050204,新北市蘆洲區
住宅竊盜,1050204,桃園市蘆竹區
住宅竊盜,1050204,新北市土城區
住宅竊盜,1050204,台南市六甲區
住宅竊盜,1050204,台南市南區
住宅竊盜,1050204,苗栗縣苗栗市
住宅竊盜,1050204,新北市樹林區
住宅竊盜,1050205,台北市士林區
住宅竊盜,1050205,新竹市東區
住宅竊盜,1050205,台北市中山區
住宅竊盜,1050205,台南市南區
住宅竊盜,1050205,高雄市美濃區
住宅竊盜,1050205,彰化縣彰化市
住宅竊盜,1050205,台南市白河區
住宅竊盜,1050205,台南市仁德區
住宅竊盜,1050206,澎湖縣西嶼鄉
住宅竊盜,1050206,台南市中西區
住宅竊盜,1050206,台南市中西區
住宅竊盜,1050206,基隆市信義區
住宅竊盜,1050206,新北市三重區
住宅竊盜,1050206,彰化縣鹿港鎮
住宅竊盜,1050206,新北市蘆洲區
住宅竊盜,1050206,新北市永和區
住宅竊盜,1050206,台南市北區
住宅竊盜,1050206,新北市中和區
住宅竊盜,1050206,新北市新莊區
住宅竊盜,1050207,新北市板橋區
住宅竊盜,1050207,基隆市暖暖區
住宅竊盜,1050207,新北市板橋區
住宅竊盜,1050207,屏東縣屏東市
住宅竊盜,1050207,金門縣金湖鎮
住宅竊盜,1050207,台北市中山區
住宅竊盜,1050207,新北市土城區
住宅竊盜,1050207,新竹縣橫山鄉
住宅竊盜,1050207,台南市北區
住宅竊盜,1050207,台南市新化區
住宅竊盜,1050207,台南市南區
住宅竊盜,1050207,新北市瑞芳區
住宅竊盜,1050208,桃園市桃園區
住宅竊盜,1050208,台中市北區
住宅竊盜,1050208,台南市北區
住宅竊盜,1050208,台南市永康區
住宅竊盜,1050208,台北市大安區
住宅竊盜,1050208,彰化縣芳苑鄉
住宅竊盜,1050208,台中市新社區
住宅竊盜,1050208,新北市板橋區
住宅竊盜,1050208,桃園市龜山區
住宅竊盜,1050208,桃園市龍潭區
住宅竊盜,1050208,新北市中和區
住宅竊盜,1050208,基隆市信義區
住宅竊盜,1050208,高雄市六龜區
住宅竊盜,1050208,花蓮縣吉安鄉
住宅竊盜,1050209,台南市北區
住宅竊盜,1050209,宜蘭縣礁溪鄉
住宅竊盜,1050209,台北市大安區
住宅竊盜,1050209,新竹市東區
住宅竊盜,1050209,彰化縣埤頭鄉
住宅竊盜,1050210,台北市士林區
住宅竊盜,1050210,台南市佳里區
住宅竊盜,1050210,台北市士林區
住宅竊盜,1050210,澎湖縣七美鄉
住宅竊盜,1050210,台南市佳里區
住宅竊盜,1050210,台東縣達仁鄉
住宅竊盜,1050210,苗栗縣南庄鄉
住宅竊盜,1050210,彰化縣員林市
住宅竊盜,1050210,台北市萬華區
住宅竊盜,1050210,台南市永康區
住宅竊盜,1050210,台北市松山區
住宅竊盜,1050210,基隆市中正區
住宅竊盜,1050210,宜蘭縣羅東鎮
住宅竊盜,1050210,台南市永康區
住宅竊盜,1050210,花蓮縣花蓮市
住宅竊盜,1050210,台南市麻豆區
住宅竊盜,1050211,台南市七股區
住宅竊盜,1050211,台南市歸仁區
住宅竊盜,1050211,新北市新店區
住宅竊盜,1050211,新北市新莊區
住宅竊盜,1050211,桃園市桃園區
住宅竊盜,1050211,新北市新店區
住宅竊盜,1050211,台南市東山區
住宅竊盜,1050211,台南市佳里區
住宅竊盜,1050211,台北市中山區
住宅竊盜,1050212,台北市士林區
住宅竊盜,1050212,新北市貢寮區
住宅竊盜,1050212,台南市仁德區
住宅竊盜,1050212,台南市仁德區
住宅竊盜,1050212,苗栗縣竹南鎮
住宅竊盜,1050212,基隆市暖暖區
住宅竊盜,1050212,屏東縣屏東市
住宅竊盜,1050212,宜蘭縣五結鄉
住宅竊盜,1050213,台南市麻豆區
住宅竊盜,1050213,桃園市龜山區
住宅竊盜,1050213,台南市善化區
住宅竊盜,1050213,台南市南區
住宅竊盜,1050213,高雄市大寮區
住宅竊盜,1050213,新北市永和區
住宅竊盜,1050213,台北市信義區
住宅竊盜,1050213,台南市永康區
住宅竊盜,1050213,屏東縣長治鄉
住宅竊盜,1050213,桃園市龍潭區
住宅竊盜,1050213,基隆市安樂區
住宅竊盜,1050213,新北市板橋區
住宅竊盜,1050214,基隆市七堵區
住宅竊盜,1050214,苗栗縣苑裡鎮
住宅竊盜,1050214,台南市中西區
住宅竊盜,1050214,南投縣埔里鎮
住宅竊盜,1050214,台北市南港區
住宅竊盜,1050214,台中市東區
住宅竊盜,1050214,新北市中和區
住宅竊盜,1050214,金門縣金湖鎮
住宅竊盜,1050214,新北市中和區
住宅竊盜,1050214,桃園市桃園區
住宅竊盜,1050215,新北市板橋區
住宅竊盜,1050215,嘉義縣中埔鄉
住宅竊盜,1050215,屏東縣南州鄉
住宅竊盜,1050215,台南市永康區
住宅竊盜,1050215,桃園市楊梅區
住宅竊盜,1050215,新北市新莊區
住宅竊盜,1050215,南投縣竹山鎮
住宅竊盜,1050215,台中市西屯區
住宅竊盜,1050216,花蓮縣花蓮市
住宅竊盜,1050216,台南市永康區
住宅竊盜,1050216,苗栗縣造橋鄉
住宅竊盜,1050216,新北市土城區
住宅竊盜,1050216,新北市三重區
住宅竊盜,1050216,台南市歸仁區
住宅竊盜,1050217,新北市汐止區
住宅竊盜,1050217,南投縣草屯鎮
住宅竊盜,1050217,金門縣金寧鄉
住宅竊盜,1050217,台南市白河區
住宅竊盜,1050217,台南市仁德區
住宅竊盜,1050217,台北市北投區
住宅竊盜,1050217,台北市中山區
住宅竊盜,1050218,南投縣竹山鎮
住宅竊盜,1050218,台中市神岡區
住宅竊盜,1050218,花蓮縣新城鄉
住宅竊盜,1050218,屏東縣屏東市
住宅竊盜,1050218,台北市中山區
住宅竊盜,1050218,基隆市仁愛區
住宅竊盜,1050218,台北市中山區
住宅竊盜,1050218,金門縣金寧鄉
住宅竊盜,1050219,台南市安平區
住宅竊盜,1050219,基隆市七堵區
住宅竊盜,1050219,澎湖縣馬公市
住宅竊盜,1050219,基隆市暖暖區
住宅竊盜,1050219,南投縣南投市
住宅竊盜,1050219,台北市松山區
住宅竊盜,1050219,台中市南區
住宅竊盜,1050219,彰化縣彰化市
住宅竊盜,1050219,台北市中山區
住宅竊盜,1050219,宜蘭縣礁溪鄉
住宅竊盜,1050219,新北市新店區
住宅竊盜,1050220,彰化縣伸港鄉
住宅竊盜,1050220,台北市內湖區
住宅竊盜,1050220,台北市萬華區
住宅竊盜,1050220,新北市土城區
住宅竊盜,1050220,台北市士林區
住宅竊盜,1050220,台南市安南區
住宅竊盜,1050220,新竹縣新豐鄉
住宅竊盜,1050220,新北市新店區
住宅竊盜,1050220,新北市樹林區
住宅竊盜,1050220,新北市樹林區
住宅竊盜,1050220,新北市中和區
住宅竊盜,1050221,新北市蘆洲區
住宅竊盜,1050221,新北市新莊區
住宅竊盜,1050221,苗栗縣卓蘭鎮
住宅竊盜,1050221,新北市土城區
住宅竊盜,1050221,彰化縣溪州鄉
住宅竊盜,1050221,新北市新莊區
住宅竊盜,1050221,新北市土城區
住宅竊盜,1050221,花蓮縣吉安鄉
住宅竊盜,1050221,基隆市中正區
住宅竊盜,1050221,台中市太平區
住宅竊盜,1050222,屏東縣新園鄉
住宅竊盜,1050222,苗栗縣苑裡鎮
住宅竊盜,1050222,新北市新莊區
住宅竊盜,1050222,台南市南區
住宅竊盜,1050222,嘉義縣竹崎鄉
住宅竊盜,1050222,台北市萬華區
住宅竊盜,1050223,新北市永和區
住宅竊盜,1050223,高雄市湖內區
住宅竊盜,1050223,台北市中正區
住宅竊盜,1050223,桃園市大園區
住宅竊盜,1050223,苗栗縣竹南鎮
住宅竊盜,1050223,台北市北投區
住宅竊盜,1050223,台中市大雅區
住宅竊盜,1050223,台中市北區
住宅竊盜,1050223,新北市土城區
住宅竊盜,1050224,台北市大安區
住宅竊盜,1050224,高雄市大寮區
住宅竊盜,1050224,新北市中和區
住宅竊盜,1050224,新北市中和區
住宅竊盜,1050224,台南市中西區
住宅竊盜,1050224,彰化縣大城鄉
住宅竊盜,1050224,新北市中和區
住宅竊盜,1050224,台南市歸仁區
住宅竊盜,1050224,新北市新莊區
住宅竊盜,1050225,新北市金山區
住宅竊盜,1050225,新竹市東區
住宅竊盜,1050225,嘉義縣中埔鄉
住宅竊盜,1050225,彰化縣鹿港鎮
住宅竊盜,1050226,桃園市龍潭區
住宅竊盜,1050226,台南市安平區
住宅竊盜,1050226,台南市南區
住宅竊盜,1050226,台南市永康區
住宅竊盜,1050226,台南市永康區
住宅竊盜,1050226,台南市永康區
住宅竊盜,1050226,台北市大安區
住宅竊盜,1050227,高雄市旗山區
住宅竊盜,1050227,台北市萬華區
住宅竊盜,1050227,新竹市北區
住宅竊盜,1050227,新北市八里區
住宅竊盜,1050227,台南市安平區
住宅竊盜,1050227,台南市安平區
住宅竊盜,1050227,苗栗縣三義鄉
住宅竊盜,1050227,新北市淡水區
住宅竊盜,1050227,新北市新莊區
住宅竊盜,1050227,新北市板橋區
住宅竊盜,1050228,台中市東區
住宅竊盜,1050228,台南市安平區
住宅竊盜,1050228,台北市中山區
住宅竊盜,1050228,新北市新莊區
住宅竊盜,1050229,台中市西區
住宅竊盜,1050229,桃園市中壢區
住宅竊盜,1050229,屏東縣屏東市
住宅竊盜,1050229,金門縣烈嶼鄉
住宅竊盜,1050229,苗栗縣竹南鎮
住宅竊盜,1050229,新北市蘆洲區
住宅竊盜,1050301,新竹縣竹北市
住宅竊盜,1050301,台南市北區
住宅竊盜,1050301,台北市松山區
住宅竊盜,1050301,雲林縣二崙鄉
住宅竊盜,1050301,新北市泰山區
住宅竊盜,1050301,花蓮縣花蓮市
住宅竊盜,1050302,宜蘭縣羅東鎮
住宅竊盜,1050302,台北市大同區
住宅竊盜,1050302,新北市永和區
住宅竊盜,1050302,台中市大里區
住宅竊盜,1050302,桃園市龍潭區
住宅竊盜,1050302,屏東縣屏東市
住宅竊盜,1050302,台中市潭子區
住宅竊盜,1050302,台中市潭子區
住宅竊盜,1050302,基隆市中正區
住宅竊盜,1050302,桃園市新屋區
住宅竊盜,1050303,基隆市中正區
住宅竊盜,1050303,台南市新市區
住宅竊盜,1050303,基隆市仁愛區
住宅竊盜,1050303,新北市平溪區
住宅竊盜,1050303,台北市北投區
住宅竊盜,1050303,宜蘭縣羅東鎮
住宅竊盜,1050303,台北市士林區
住宅竊盜,1050303,新北市板橋區
住宅竊盜,1050303,南投縣南投市
住宅竊盜,1050303,彰化縣彰化市
住宅竊盜,1050303,新北市平溪區
住宅竊盜,1050303,台南市永康區
住宅竊盜,1050304,台南市麻豆區
住宅竊盜,1050304,台中市東區
住宅竊盜,1050304,雲林縣北港鎮
住宅竊盜,1050304,台北市北投區
住宅竊盜,1050304,台北市中山區
住宅竊盜,1050304,台南市永康區
住宅竊盜,1050304,彰化縣大村鄉
住宅竊盜,1050304,台中市北區
住宅竊盜,1050304,台南市中西區
住宅竊盜,1050304,台中市烏日區
住宅竊盜,1050305,台北市士林區
住宅竊盜,1050305,台南市北區
住宅竊盜,1050306,嘉義縣大林鎮
住宅竊盜,1050307,苗栗縣公館鄉
住宅竊盜,1050307,新北市板橋區
住宅竊盜,1050307,台中市太平區
住宅竊盜,1050307,雲林縣斗六市
住宅竊盜,1050307,彰化縣彰化市
住宅竊盜,1050307,台北市大安區
住宅竊盜,1050307,新北市板橋區
住宅竊盜,1050308,台中市東區
住宅竊盜,1050308,桃園市桃園區
住宅竊盜,1050308,新北市新店區
住宅竊盜,1050308,新竹市東區
住宅竊盜,1050308,花蓮縣花蓮市
住宅竊盜,1050308,台南市永康區
住宅竊盜,1050308,台南市新市區
住宅竊盜,1050308,台南市永康區
住宅竊盜,1050308,台中市北屯區
住宅竊盜,1050308,宜蘭縣三星鄉
住宅竊盜,1050308,雲林縣虎尾鎮
住宅竊盜,1050308,台南市仁德區
住宅竊盜,1050308,雲林縣斗六市
住宅竊盜,1050308,雲林縣口湖鄉
住宅竊盜,1050308,台北市文山區
住宅竊盜,1050308,彰化縣和美鎮
住宅竊盜,1050308,嘉義市東區
住宅竊盜,1050308,台北市中正區
住宅竊盜,1050309,彰化縣大村鄉
住宅竊盜,1050309,南投縣草屯鎮
住宅竊盜,1050310,新北市中和區
住宅竊盜,1050310,台北市萬華區
住宅竊盜,1050310,台南市西港區
住宅竊盜,1050311,台南市將軍區
住宅竊盜,1050311,台北市士林區
住宅竊盜,1050311,台北市士林區
住宅竊盜,1050311,彰化縣鹿港鎮
住宅竊盜,1050311,台中市南區
住宅竊盜,1050312,新北市永和區
住宅竊盜,1050312,台東縣台東市
住宅竊盜,1050313,高雄市美濃區
住宅竊盜,1050313,彰化縣北斗鎮
住宅竊盜,1050313,新北市板橋區
住宅竊盜,1050313,台北市松山區
住宅竊盜,1050313,新北市汐止區
住宅竊盜,1050314,台南市歸仁區
住宅竊盜,1050314,屏東縣萬丹鄉
住宅竊盜,1050314,台北市中山區
住宅竊盜,1050314,台南市永康區
住宅竊盜,1050314,台北市信義區
住宅竊盜,1050314,新竹縣寶山鄉
住宅竊盜,1050314,台北市士林區
住宅竊盜,1050314,雲林縣北港鎮
住宅竊盜,1050314,南投縣草屯鎮
住宅竊盜,1050314,彰化縣鹿港鎮
住宅竊盜,1050314,彰化縣鹿港鎮
住宅竊盜,1050314,台南市永康區
住宅竊盜,1050315,彰化縣伸港鄉
住宅竊盜,1050315,台南市安平區
住宅竊盜,1050315,澎湖縣馬公市
住宅竊盜,1050315,宜蘭縣礁溪鄉
住宅竊盜,1050315,彰化縣員林市
住宅竊盜,1050316,台北市士林區
住宅竊盜,1050316,新北市中和區
住宅竊盜,1050316,基隆市仁愛區
住宅竊盜,1050316,台北市北投區
住宅竊盜,1050316,新竹市北區
住宅竊盜,1050317,桃園市龜山區
住宅竊盜,1050317,宜蘭縣三星鄉
住宅竊盜,1050317,台南市中西區
住宅竊盜,1050317,台北市中正區
住宅竊盜,1050317,新北市石門區
住宅竊盜,1050318,台中市北區
住宅竊盜,1050318,台南市歸仁區
住宅竊盜,1050318,屏東縣屏東市
住宅竊盜,1050318,彰化縣溪州鄉
住宅竊盜,1050318,台中市北區
住宅竊盜,1050318,台南市佳里區
住宅竊盜,1050318,高雄市鳳山區
住宅竊盜,1050319,彰化縣員林市
住宅竊盜,1050319,新北市新店區
住宅竊盜,1050319,彰化縣芳苑鄉
住宅竊盜,1050319,桃園市龍潭區
住宅竊盜,1050319,台南市安南區
住宅竊盜,1050319,宜蘭縣蘇澳鎮
住宅竊盜,1050320,彰化縣竹塘鄉
住宅竊盜,1050320,雲林縣虎尾鎮
住宅竊盜,1050320,新北市雙溪區
住宅竊盜,1050321,花蓮縣壽豐鄉
住宅竊盜,1050321,新北市樹林區
住宅竊盜,1050321,台北市士林區
住宅竊盜,1050321,台南市永康區
住宅竊盜,1050321,苗栗縣苗栗市
住宅竊盜,1050321,台中市豐原區
住宅竊盜,1050321,彰化縣大城鄉
住宅竊盜,1050322,高雄市小港區
住宅竊盜,1050322,台北市大安區
住宅竊盜,1050322,台中市東區
住宅竊盜,1050322,新北市樹林區
住宅竊盜,1050322,外國
住宅竊盜,1050323,台北市士林區
住宅竊盜,1050323,新北市板橋區
住宅竊盜,1050323,宜蘭縣三星鄉
住宅竊盜,1050323,宜蘭縣礁溪鄉
住宅竊盜,1050324,高雄市美濃區
住宅竊盜,1050324,新竹市香山區
住宅竊盜,1050324,桃園市桃園區
住宅竊盜,1050324,新北市雙溪區
住宅竊盜,1050325,台南市永康區
住宅竊盜,1050325,彰化縣二林鎮
