type,oc_dt,oc_p1
住宅竊盜,1040723,高雄市新興區
住宅竊盜,1040723,新北市新莊區
住宅竊盜,1040724,新北市中和區
住宅竊盜,1040724,新北市中和區
住宅竊盜,1040724,新北市板橋區
住宅竊盜,1040724,台中市太平區
住宅竊盜,1040724,苗栗縣大湖鄉
住宅竊盜,1040724,台東縣台東市
住宅竊盜,1040724,基隆市七堵區
住宅竊盜,1040724,台南市後壁區
住宅竊盜,1040724,新北市三峽區
住宅竊盜,1040725,新北市板橋區
住宅竊盜,1040725,桃園市中壢區
住宅竊盜,1040725,台北市松山區
住宅竊盜,1040725,新北市板橋區
住宅竊盜,1040726,嘉義縣太保市
住宅竊盜,1040726,宜蘭縣蘇澳鎮
住宅竊盜,1040726,台南市安平區
住宅竊盜,1040726,新竹縣竹北市
住宅竊盜,1040726,新北市瑞芳區
住宅竊盜,1040726,苗栗縣銅鑼鄉
住宅竊盜,1040726,苗栗縣通霄鎮
住宅竊盜,1040726,宜蘭縣頭城鎮
住宅竊盜,1040726,新竹市香山區
住宅竊盜,1040726,苗栗縣竹南鎮
住宅竊盜,1040726,基隆市仁愛區
住宅竊盜,1040727,台北市松山區
住宅竊盜,1040727,基隆市暖暖區
住宅竊盜,1040727,新北市瑞芳區
住宅竊盜,1040727,雲林縣麥寮鄉
住宅竊盜,1040727,台北市松山區
住宅竊盜,1040727,高雄市鳳山區
住宅竊盜,1040727,台北市士林區
住宅竊盜,1040727,苗栗縣頭屋鄉
住宅竊盜,1040727,彰化縣永靖鄉
住宅竊盜,1040728,苗栗縣苑裡鎮
住宅竊盜,1040728,新北市中和區
住宅竊盜,1040728,桃園市大園區
住宅竊盜,1040728,苗栗縣卓蘭鎮
住宅竊盜,1040728,新北市板橋區
住宅竊盜,1040728,桃園市桃園區
住宅竊盜,1040728,南投縣中寮鄉
住宅竊盜,1040728,新北市汐止區
住宅竊盜,1040728,花蓮縣吉安鄉
住宅竊盜,1040729,花蓮縣富里鄉
住宅竊盜,1040729,彰化縣秀水鄉
住宅竊盜,1040729,台北市松山區
住宅竊盜,1040729,嘉義市東區
住宅竊盜,1040729,台南市安南區
住宅竊盜,1040730,新北市板橋區
住宅竊盜,1040730,屏東縣萬丹鄉
住宅竊盜,1040730,台北市萬華區
住宅竊盜,1040730,台南市安平區
住宅竊盜,1040730,台中市潭子區
住宅竊盜,1040730,新竹縣關西鎮
住宅竊盜,1040731,新北市中和區
住宅竊盜,1040731,新北市汐止區
住宅竊盜,1040731,苗栗縣頭份市
住宅竊盜,1040731,台北市松山區
住宅竊盜,1040731,台北市中正區
住宅竊盜,1040731,台北市松山區
住宅竊盜,1040731,桃園市龜山區
住宅竊盜,1040731,台北市松山區
住宅竊盜,1040731,台北市松山區
住宅竊盜,1040801,屏東縣屏東市
住宅竊盜,1040801,花蓮縣新城鄉
住宅竊盜,1040801,彰化縣員林市
住宅竊盜,1040801,新北市板橋區
住宅竊盜,1040801,南投縣草屯鎮
住宅竊盜,1040801,台南市永康區
住宅竊盜,1040801,新北市板橋區
住宅竊盜,1040801,台南市永康區
住宅竊盜,1040801,新北市三重區
住宅竊盜,1040801,台南市中西區
住宅竊盜,1040801,苗栗縣苑裡鎮
住宅竊盜,1040802,新北市五股區
住宅竊盜,1040802,新北市瑞芳區
住宅竊盜,1040802,新北市土城區
住宅竊盜,1040802,高雄市梓官區
住宅竊盜,1040802,雲林縣西螺鎮
住宅竊盜,1040802,新北市新店區
住宅竊盜,1040802,雲林縣褒忠鄉
住宅竊盜,1040803,彰化縣二林鎮
住宅竊盜,1040803,台北市文山區
住宅竊盜,1040803,新竹市東區
住宅竊盜,1040803,桃園市桃園區
住宅竊盜,1040803,雲林縣元長鄉
住宅竊盜,1040803,台南市善化區
住宅竊盜,1040804,桃園市蘆竹區
住宅竊盜,1040804,台北市士林區
住宅竊盜,1040804,嘉義縣民雄鄉
住宅竊盜,1040804,雲林縣崙背鄉
住宅竊盜,1040804,雲林縣虎尾鎮
住宅竊盜,1040804,台南市七股區
住宅竊盜,1040804,雲林縣台西鄉
住宅竊盜,1040804,新北市淡水區
住宅竊盜,1040805,新北市新店區
住宅竊盜,1040805,桃園市桃園區
住宅竊盜,1040805,台北市松山區
住宅竊盜,1040805,雲林縣崙背鄉
住宅竊盜,1040805,新北市樹林區
住宅竊盜,1040805,台中市西屯區
住宅竊盜,1040805,南投縣名間鄉
住宅竊盜,1040805,新北市土城區
住宅竊盜,1040806,高雄市大社區
住宅竊盜,1040806,宜蘭縣羅東鎮
住宅竊盜,1040806,花蓮縣玉里鎮
住宅竊盜,1040806,台東縣長濱鄉
住宅竊盜,1040806,台南市安平區
住宅竊盜,1040806,新北市中和區
住宅竊盜,1040806,台北市北投區
住宅竊盜,1040806,桃園市桃園區
住宅竊盜,1040806,台北市內湖區
住宅竊盜,1040806,新北市瑞芳區
住宅竊盜,1040806,台南市中西區
住宅竊盜,1040806,台南市南化區
住宅竊盜,1040807,高雄市前金區
住宅竊盜,1040807,台南市新市區
住宅竊盜,1040807,新北市中和區
住宅竊盜,1040807,新北市新莊區
住宅竊盜,1040807,台中市大雅區
住宅竊盜,1040807,彰化縣員林市
住宅竊盜,1040807,新北市中和區
住宅竊盜,1040807,台北市中山區
住宅竊盜,1040808,花蓮縣花蓮市
住宅竊盜,1040808,屏東縣鹽埔鄉
住宅竊盜,1040808,台南市新化區
住宅竊盜,1040808,花蓮縣花蓮市
住宅竊盜,1040808,基隆市中正區
住宅竊盜,1040809,澎湖縣馬公市
住宅竊盜,1040809,彰化縣員林市
住宅竊盜,1040809,嘉義縣大林鎮
住宅竊盜,1040809,台東縣台東市
住宅竊盜,1040809,台南市永康區
住宅竊盜,1040810,台北市萬華區
住宅竊盜,1040810,台南市楠西區
住宅竊盜,1040810,台北市內湖區
住宅竊盜,1040810,台北市中山區
住宅竊盜,1040810,新北市土城區
住宅竊盜,1040810,雲林縣西螺鎮
住宅竊盜,1040810,新北市土城區
住宅竊盜,1040810,台北市中山區
住宅竊盜,1040810,宜蘭縣羅東鎮
住宅竊盜,1040811,台南市新化區
住宅竊盜,1040811,台北市士林區
住宅竊盜,1040811,台北市士林區
住宅竊盜,1040811,彰化縣鹿港鎮
住宅竊盜,1040811,花蓮縣花蓮市
住宅竊盜,1040811,新北市中和區
住宅竊盜,1040811,台南市新化區
住宅竊盜,1040811,屏東縣潮州鎮
住宅竊盜,1040811,南投縣草屯鎮
住宅竊盜,1040812,基隆市信義區
住宅竊盜,1040812,桃園市中壢區
住宅竊盜,1040812,桃園市桃園區
住宅竊盜,1040812,台北市中山區
住宅竊盜,1040812,彰化縣員林市
住宅竊盜,1040812,台中市大雅區
住宅竊盜,1040813,嘉義縣水上鄉
住宅竊盜,1040813,新北市貢寮區
住宅竊盜,1040813,新北市板橋區
住宅竊盜,1040813,台北市信義區
住宅竊盜,1040813,台北市北投區
住宅竊盜,1040813,基隆市中山區
住宅竊盜,1040814,苗栗縣三義鄉
住宅竊盜,1040814,台中市龍井區
住宅竊盜,1040814,台北市文山區
住宅竊盜,1040814,苗栗縣苑裡鎮
住宅竊盜,1040814,新北市板橋區
住宅竊盜,1040814,台南市歸仁區
住宅竊盜,1040815,雲林縣四湖鄉
住宅竊盜,1040815,台北市大安區
住宅竊盜,1040815,高雄市路竹區
住宅竊盜,1040815,桃園市大園區
住宅竊盜,1040815,新北市汐止區
住宅竊盜,1040815,雲林縣虎尾鎮
住宅竊盜,1040816,新北市新店區
住宅竊盜,1040816,花蓮縣壽豐鄉
住宅竊盜,1040816,苗栗縣苗栗市
住宅竊盜,1040816,宜蘭縣冬山鄉
住宅竊盜,1040816,台南市安南區
住宅竊盜,1040816,宜蘭縣五結鄉
住宅竊盜,1040816,台中市大甲區
住宅竊盜,1040816,花蓮縣花蓮市
住宅竊盜,1040816,新北市板橋區
住宅竊盜,1040817,台中市東區
住宅竊盜,1040817,台北市信義區
住宅竊盜,1040817,台北市士林區
住宅竊盜,1040817,新北市新店區
住宅竊盜,1040817,台北市北投區
住宅竊盜,1040817,雲林縣西螺鎮
住宅竊盜,1040817,新竹市東區
住宅竊盜,1040817,新北市永和區
住宅竊盜,1040817,桃園市中壢區
住宅竊盜,1040817,新竹縣芎林鄉
住宅竊盜,1040818,台北市南港區
住宅竊盜,1040818,嘉義市西區
住宅竊盜,1040818,新北市中和區
住宅竊盜,1040818,台東縣成功鎮
住宅竊盜,1040818,台南市下營區
住宅竊盜,1040819,台南市善化區
住宅竊盜,1040819,花蓮縣花蓮市
住宅竊盜,1040819,桃園市蘆竹區
住宅竊盜,1040819,苗栗縣通霄鎮
住宅竊盜,1040819,高雄市鳳山區
住宅竊盜,1040819,南投縣名間鄉
住宅竊盜,1040820,台南市安平區
住宅竊盜,1040820,新北市新莊區
住宅竊盜,1040820,台東縣海端鄉
住宅竊盜,1040820,苗栗縣銅鑼鄉
住宅竊盜,1040820,新北市新莊區
住宅竊盜,1040820,桃園市中壢區
住宅竊盜,1040820,新竹市北區
住宅竊盜,1040821,新北市中和區
住宅竊盜,1040821,新北市板橋區
住宅竊盜,1040821,台北市南港區
住宅竊盜,1040821,新竹市東區
住宅竊盜,1040821,嘉義縣朴子市
住宅竊盜,1040821,彰化縣二林鎮
住宅竊盜,1040821,台南市安平區
住宅竊盜,1040821,新竹縣竹東鎮
住宅竊盜,1040821,台中市北屯區
住宅竊盜,1040821,南投縣埔里鎮
住宅竊盜,1040822,台北市文山區
住宅竊盜,1040822,台南市安定區
住宅竊盜,1040822,台北市中山區
住宅竊盜,1040822,新竹縣芎林鄉
住宅竊盜,1040822,苗栗縣苑裡鎮
住宅竊盜,1040822,南投縣竹山鎮
住宅竊盜,1040822,台南市北區
住宅竊盜,1040822,新北市新莊區
住宅竊盜,1040822,苗栗縣苗栗市
住宅竊盜,1040822,嘉義市西區
住宅竊盜,1040823,新北市樹林區
住宅竊盜,1040823,嘉義市東區
住宅竊盜,1040823,台北市北投區
住宅竊盜,1040823,嘉義縣民雄鄉
住宅竊盜,1040823,台北市萬華區
住宅竊盜,1040823,台北市中正區
住宅竊盜,1040823,彰化縣溪湖鎮
住宅竊盜,1040824,嘉義市東區
住宅竊盜,1040824,宜蘭縣五結鄉
住宅竊盜,1040824,台南市南區
住宅竊盜,1040824,台北市士林區
住宅竊盜,1040824,高雄市路竹區
住宅竊盜,1040824,新北市板橋區
住宅竊盜,1040824,新北市永和區
住宅竊盜,1040824,台北市信義區
住宅竊盜,1040824,台南市新營區
住宅竊盜,1040825,嘉義市東區
住宅竊盜,1040825,台北市大安區
住宅竊盜,1040825,台北市中正區
住宅竊盜,1040826,台南市安南區
住宅竊盜,1040826,桃園市大園區
住宅竊盜,1040826,新竹市香山區
住宅竊盜,1040826,新竹市北區
住宅竊盜,1040826,新竹市香山區
住宅竊盜,1040826,台北市內湖區
住宅竊盜,1040826,台南市楠西區
住宅竊盜,1040826,高雄市大社區
住宅竊盜,1040826,高雄市路竹區
住宅竊盜,1040826,台南市仁德區
住宅竊盜,1040827,台北市大同區
住宅竊盜,1040827,新竹市香山區
住宅竊盜,1040827,高雄市六龜區
住宅竊盜,1040827,台北市士林區
住宅竊盜,1040828,新竹市北區
住宅竊盜,1040828,基隆市信義區
住宅竊盜,1040828,台北市士林區
住宅竊盜,1040828,新北市汐止區
住宅竊盜,1040828,台北市大安區
住宅竊盜,1040828,宜蘭縣員山鄉
住宅竊盜,1040828,台北市中山區
住宅竊盜,1040828,新北市中和區
住宅竊盜,1040829,台北市中正區
住宅竊盜,1040829,宜蘭縣礁溪鄉
住宅竊盜,1040829,新北市土城區
住宅竊盜,1040829,台北市北投區
住宅竊盜,1040829,新北市新莊區
住宅竊盜,1040829,台北市文山區
住宅竊盜,1040829,台南市南區
住宅竊盜,1040829,桃園市八德區
住宅竊盜,1040829,新北市汐止區
住宅竊盜,1040830,台南市東區
住宅竊盜,1040830,新北市土城區
住宅竊盜,1040830,新北市板橋區
住宅竊盜,1040830,台中市豐原區
住宅竊盜,1040830,苗栗縣苗栗市
住宅竊盜,1040830,台北市文山區
住宅竊盜,1040831,台北市萬華區
住宅竊盜,1040831,台北市中正區
住宅竊盜,1040831,台南市麻豆區
住宅竊盜,1040831,雲林縣虎尾鎮
住宅竊盜,1040831,台北市北投區
住宅竊盜,1040831,台南市安平區
住宅竊盜,1040831,南投縣南投市
住宅竊盜,1040831,台南市安南區
住宅竊盜,1040831,宜蘭縣蘇澳鎮
住宅竊盜,1040831,桃園市中壢區
住宅竊盜,1040831,台南市永康區
住宅竊盜,1040831,台北市信義區
住宅竊盜,1040831,台中市沙鹿區
住宅竊盜,1040831,台北市士林區
住宅竊盜,1040831,金門縣金湖鎮
住宅竊盜,1040901,新北市中和區
住宅竊盜,1040901,新北市三重區
住宅竊盜,1040901,台北市大安區
住宅竊盜,1040901,新竹市香山區
住宅竊盜,1040902,花蓮縣玉里鎮
住宅竊盜,1040902,屏東縣潮州鎮
住宅竊盜,1040902,新竹市東區
住宅竊盜,1040902,台南市北區
住宅竊盜,1040902,基隆市七堵區
住宅竊盜,1040902,新北市板橋區
住宅竊盜,1040902,桃園市龜山區
住宅竊盜,1040903,台中市北屯區
住宅竊盜,1040903,雲林縣虎尾鎮
住宅竊盜,1040903,新北市土城區
住宅竊盜,1040903,新北市三重區
住宅竊盜,1040903,花蓮縣花蓮市
住宅竊盜,1040903,新北市板橋區
住宅竊盜,1040903,新北市三重區
住宅竊盜,1040903,台南市永康區
住宅竊盜,1040904,台南市新市區
住宅竊盜,1040904,新北市板橋區
住宅竊盜,1040904,宜蘭縣頭城鎮
住宅竊盜,1040905,嘉義市東區
住宅竊盜,1040905,嘉義縣義竹鄉
住宅竊盜,1040905,新北市板橋區
住宅竊盜,1040905,台南市安南區
住宅竊盜,1040905,新北市萬里區
住宅竊盜,1040905,台北市萬華區
住宅竊盜,1040905,桃園市蘆竹區
住宅竊盜,1040905,台北市中山區
住宅竊盜,1040905,新北市瑞芳區
住宅竊盜,1040905,基隆市信義區
住宅竊盜,1040906,台北市士林區
住宅竊盜,1040906,新北市土城區
住宅竊盜,1040906,台北市內湖區
住宅竊盜,1040907,新竹縣竹東鎮
住宅竊盜,1040907,高雄市內門區
住宅竊盜,1040907,台中市北屯區
住宅竊盜,1040907,新北市永和區
住宅竊盜,1040907,花蓮縣玉里鎮
住宅竊盜,1040908,新竹市東區
住宅竊盜,1040908,桃園市大溪區
住宅竊盜,1040908,台北市大安區
住宅竊盜,1040908,花蓮縣花蓮市
住宅竊盜,1040908,屏東縣屏東市
住宅竊盜,1040908,台中市西區
住宅竊盜,1040908,台北市中山區
住宅竊盜,1040908,台南市永康區
住宅竊盜,1040908,桃園市八德區
住宅竊盜,1040908,台北市中正區
住宅竊盜,1040909,新北市樹林區
住宅竊盜,1040909,新北市萬里區
住宅竊盜,1040910,雲林縣二崙鄉
住宅竊盜,1040910,新北市中和區
住宅竊盜,1040911,台南市楠西區
住宅竊盜,1040911,台北市萬華區
住宅竊盜,1040911,台南市永康區
住宅竊盜,1040911,宜蘭縣五結鄉
住宅竊盜,1040911,高雄市鳳山區
住宅竊盜,1040912,新北市板橋區
住宅竊盜,1040912,台南市永康區
住宅竊盜,1040912,苗栗縣通霄鎮
住宅竊盜,1040912,台北市文山區
住宅竊盜,1040912,南投縣埔里鎮
住宅竊盜,1040912,台南市安平區
住宅竊盜,1040912,新北市中和區
住宅竊盜,1040913,基隆市中山區
住宅竊盜,1040913,台北市大同區
住宅竊盜,1040913,台北市北投區
住宅竊盜,1040913,台中市龍井區
住宅竊盜,1040913,苗栗縣苗栗市
住宅竊盜,1040913,台東縣卑南鄉
住宅竊盜,1040914,宜蘭縣羅東鎮
住宅竊盜,1040914,台北市中山區
住宅竊盜,1040914,新竹市香山區
住宅竊盜,1040914,新竹縣寶山鄉
住宅竊盜,1040914,彰化縣員林市
住宅竊盜,1040914,台北市中正區
住宅竊盜,1040915,台南市安平區
住宅竊盜,1040915,台北市北投區
住宅竊盜,1040915,新北市五股區
住宅竊盜,1040915,台南市永康區
住宅竊盜,1040915,台南市南化區
住宅竊盜,1040915,台中市神岡區
住宅竊盜,1040916,台中市南區
住宅竊盜,1040916,桃園市中壢區
住宅竊盜,1040916,新北市石碇區
住宅竊盜,1040916,基隆市中正區
住宅竊盜,1040916,台南市永康區
住宅竊盜,1040916,新北市中和區
住宅竊盜,1040916,新北市土城區
住宅竊盜,1040916,新北市汐止區
住宅竊盜,1040917,台南市永康區
住宅竊盜,1040917,新北市中和區
住宅竊盜,1040917,台北市大安區
住宅竊盜,1040917,台南市安定區
住宅竊盜,1040917,新北市板橋區
住宅竊盜,1040917,台中市南屯區
住宅竊盜,1040917,台北市信義區
住宅竊盜,1040918,台北市萬華區
住宅竊盜,1040918,新北市三重區
住宅竊盜,1040918,台南市永康區
住宅竊盜,1040918,台南市新營區
住宅竊盜,1040918,新北市新店區
住宅竊盜,1040918,苗栗縣竹南鎮
住宅竊盜,1040918,基隆市暖暖區
住宅竊盜,1040919,宜蘭縣蘇澳鎮
住宅竊盜,1040919,澎湖縣馬公市
住宅竊盜,1040919,新北市新莊區
住宅竊盜,1040920,南投縣國姓鄉
住宅竊盜,1040920,新北市三重區
住宅竊盜,1040920,金門縣金湖鎮
住宅竊盜,1040920,新北市淡水區
住宅竊盜,1040920,台北市南港區
住宅竊盜,1040921,高雄市阿蓮區
住宅竊盜,1040921,新北市永和區
住宅竊盜,1040921,屏東縣屏東市
住宅竊盜,1040921,高雄市茄萣區
住宅竊盜,1040921,苗栗縣南庄鄉
住宅竊盜,1040921,苗栗縣竹南鎮
住宅竊盜,1040921,雲林縣口湖鄉
住宅竊盜,1040922,台南市永康區
住宅竊盜,1040922,台南市安平區
住宅竊盜,1040922,新竹市東區
住宅竊盜,1040922,台中市烏日區
住宅竊盜,1040922,新北市中和區
住宅竊盜,1040922,台南市歸仁區
住宅竊盜,1040922,新北市中和區
住宅竊盜,1040922,台中市豐原區
住宅竊盜,1040923,高雄市美濃區
住宅竊盜,1040923,新北市雙溪區
住宅竊盜,1040923,彰化縣鹿港鎮
住宅竊盜,1040924,新竹縣寶山鄉
住宅竊盜,1040924,台中市神岡區
住宅竊盜,1040924,新北市永和區
住宅竊盜,1040924,宜蘭縣宜蘭市
住宅竊盜,1040924,台南市中西區
住宅竊盜,1040924,南投縣名間鄉
住宅竊盜,1040924,新北市五股區
住宅竊盜,1040924,新北市板橋區
住宅竊盜,1040924,宜蘭縣五結鄉
住宅竊盜,1040924,台南市永康區
住宅竊盜,1040925,南投縣草屯鎮
住宅竊盜,1040925,台南市白河區
住宅竊盜,1040925,新竹市東區
住宅竊盜,1040925,台南市永康區
住宅竊盜,1040926,台北市大安區
住宅竊盜,1040926,嘉義縣朴子市
住宅竊盜,1040926,台南市永康區
住宅竊盜,1040926,台南市新營區
住宅竊盜,1040927,新北市中和區
住宅竊盜,1040927,台南市永康區
住宅竊盜,1040927,台北市中山區
住宅竊盜,1040927,台南市安南區
住宅竊盜,1040928,新竹縣竹東鎮
住宅竊盜,1040928,高雄市美濃區
住宅竊盜,1040929,南投縣南投市
