type,oc_dt,oc_p1
住宅竊盜,1060725,新北市板橋區
住宅竊盜,1060725,澎湖縣馬公市
住宅竊盜,1060726,台南市中西區
住宅竊盜,1060726,新竹縣竹東鎮
住宅竊盜,1060726,桃園市龜山區
住宅竊盜,1060726,雲林縣水林鄉
住宅竊盜,1060726,桃園市八德區
住宅竊盜,1060726,宜蘭縣頭城鎮
住宅竊盜,1060726,台北市士林區
住宅竊盜,1060726,新北市永和區
住宅竊盜,1060727,南投縣埔里鎮
住宅竊盜,1060727,新竹縣竹東鎮
住宅竊盜,1060727,新北市新莊區
住宅竊盜,1060727,台南市永康區
住宅竊盜,1060727,台北市內湖區
住宅竊盜,1060727,台北市信義區
住宅竊盜,1060727,新竹縣湖口鄉
住宅竊盜,1060727,苗栗縣大湖鄉
住宅竊盜,1060727,桃園市八德區
住宅竊盜,1060727,彰化縣員林市
住宅竊盜,1060727,新北市三重區
住宅竊盜,1060728,新北市蘆洲區
住宅竊盜,1060728,雲林縣北港鎮
住宅竊盜,1060728,台南市東山區
住宅竊盜,1060728,新北市中和區
住宅竊盜,1060728,台中市西區
住宅竊盜,1060728,新竹縣竹北市
住宅竊盜,1060728,連江縣南竿鄉
住宅竊盜,1060728,台南市東山區
住宅竊盜,1060728,新北市五股區
住宅竊盜,1060728,南投縣南投市
住宅竊盜,1060728,桃園市平鎮區
住宅竊盜,1060728,桃園市龜山區
住宅竊盜,1060729,屏東縣屏東市
住宅竊盜,1060729,南投縣南投市
住宅竊盜,1060729,台南市永康區
住宅竊盜,1060729,新北市汐止區
住宅竊盜,1060729,高雄市內門區
住宅竊盜,1060729,雲林縣二崙鄉
住宅竊盜,1060729,雲林縣水林鄉
住宅竊盜,1060730,苗栗縣竹南鎮
住宅竊盜,1060730,台南市白河區
住宅竊盜,1060730,苗栗縣後龍鎮
住宅竊盜,1060730,嘉義市東區
住宅竊盜,1060730,屏東縣屏東市
住宅竊盜,1060730,南投縣草屯鎮
住宅竊盜,1060731,新北市八里區
住宅竊盜,1060731,基隆市仁愛區
住宅竊盜,1060731,台南市永康區
住宅竊盜,1060731,新北市三重區
住宅竊盜,1060731,台北市士林區
住宅竊盜,1060731,雲林縣大埤鄉
住宅竊盜,1060801,南投縣信義鄉
住宅竊盜,1060801,彰化縣大城鄉
住宅竊盜,1060801,台南市佳里區
住宅竊盜,1060801,新北市汐止區
住宅竊盜,1060801,新北市板橋區
住宅竊盜,1060801,新北市泰山區
住宅竊盜,1060802,基隆市七堵區
住宅竊盜,1060802,高雄市鳳山區
住宅竊盜,1060802,台南市楠西區
住宅竊盜,1060802,桃園市大園區
住宅竊盜,1060803,高雄市美濃區
住宅竊盜,1060803,新竹縣芎林鄉
住宅竊盜,1060803,苗栗縣通霄鎮
住宅竊盜,1060803,新北市板橋區
住宅竊盜,1060803,宜蘭縣冬山鄉
住宅竊盜,1060803,桃園市龜山區
住宅竊盜,1060803,南投縣竹山鎮
住宅竊盜,1060803,屏東縣屏東市
住宅竊盜,1060803,新北市板橋區
住宅竊盜,1060803,台南市龍崎區
住宅竊盜,1060803,新北市中和區
住宅竊盜,1060804,台北市大安區
住宅竊盜,1060804,高雄市苓雅區
住宅竊盜,1060804,台北市內湖區
住宅竊盜,1060804,高雄市苓雅區
住宅竊盜,1060804,屏東縣屏東市
住宅竊盜,1060804,台北市北投區
住宅竊盜,1060804,嘉義市東區
住宅竊盜,1060804,高雄市旗津區
住宅竊盜,1060804,新北市中和區
住宅竊盜,1060804,台南市楠西區
住宅竊盜,1060804,新北市泰山區
住宅竊盜,1060804,台南市善化區
住宅竊盜,1060805,澎湖縣馬公市
住宅竊盜,1060805,宜蘭縣礁溪鄉
住宅竊盜,1060805,新北市土城區
住宅竊盜,1060805,彰化縣鹿港鎮
住宅竊盜,1060805,苗栗縣竹南鎮
住宅竊盜,1060805,花蓮縣新城鄉
住宅竊盜,1060805,雲林縣莿桐鄉
住宅竊盜,1060806,台東縣台東市
住宅竊盜,1060806,高雄市鳳山區
住宅竊盜,1060806,台南市善化區
住宅竊盜,1060806,高雄市湖內區
住宅竊盜,1060806,雲林縣二崙鄉
住宅竊盜,1060806,苗栗縣竹南鎮
住宅竊盜,1060806,彰化縣線西鄉
住宅竊盜,1060806,台北市內湖區
住宅竊盜,1060806,台南市佳里區
住宅竊盜,1060806,高雄市苓雅區
住宅竊盜,1060807,台南市北區
住宅竊盜,1060807,台南市玉井區
住宅竊盜,1060807,宜蘭縣礁溪鄉
住宅竊盜,1060807,台北市士林區
住宅竊盜,1060807,台北市中正區
住宅竊盜,1060807,基隆市仁愛區
住宅竊盜,1060807,台北市大安區
住宅竊盜,1060807,雲林縣斗六市
住宅竊盜,1060807,苗栗縣後龍鎮
住宅竊盜,1060808,台中市西區
住宅竊盜,1060808,台北市北投區
住宅竊盜,1060808,苗栗縣頭份市
住宅竊盜,1060808,台南市永康區
住宅竊盜,1060808,南投縣草屯鎮
住宅竊盜,1060809,台南市玉井區
住宅竊盜,1060809,新北市樹林區
住宅竊盜,1060809,台北市大同區
住宅竊盜,1060809,桃園市中壢區
住宅竊盜,1060809,高雄市苓雅區
住宅竊盜,1060810,屏東縣屏東市
住宅竊盜,1060810,基隆市信義區
住宅竊盜,1060810,台南市新化區
住宅竊盜,1060810,新北市林口區
住宅竊盜,1060810,新北市中和區
住宅竊盜,1060810,新北市土城區
住宅竊盜,1060810,高雄市路竹區
住宅竊盜,1060810,台北市大安區
住宅竊盜,1060810,南投縣草屯鎮
住宅竊盜,1060810,南投縣鹿谷鄉
住宅竊盜,1060810,新北市板橋區
住宅竊盜,1060811,基隆市安樂區
住宅竊盜,1060811,台北市大同區
住宅竊盜,1060811,新北市樹林區
住宅竊盜,1060811,花蓮縣花蓮市
住宅竊盜,1060811,新北市中和區
住宅竊盜,1060811,新北市淡水區
住宅竊盜,1060812,台南市仁德區
住宅竊盜,1060812,宜蘭縣礁溪鄉
住宅竊盜,1060812,桃園市中壢區
住宅竊盜,1060812,新北市泰山區
住宅竊盜,1060812,苗栗縣竹南鎮
住宅竊盜,1060812,南投縣埔里鎮
住宅竊盜,1060812,基隆市中正區
住宅竊盜,1060812,台南市新營區
住宅竊盜,1060812,台南市歸仁區
住宅竊盜,1060812,新北市土城區
住宅竊盜,1060812,台北市南港區
住宅竊盜,1060813,桃園市蘆竹區
住宅竊盜,1060813,屏東縣屏東市
住宅竊盜,1060813,新北市土城區
住宅竊盜,1060813,新北市林口區
住宅竊盜,1060813,新北市中和區
住宅竊盜,1060813,新竹縣竹東鎮
住宅竊盜,1060814,高雄市甲仙區
住宅竊盜,1060814,屏東縣潮州鎮
住宅竊盜,1060814,新北市三重區
住宅竊盜,1060814,台北市文山區
住宅竊盜,1060814,桃園市中壢區
住宅竊盜,1060814,新北市板橋區
住宅竊盜,1060814,桃園市龜山區
住宅竊盜,1060814,苗栗縣後龍鎮
住宅竊盜,1060814,宜蘭縣羅東鎮
住宅竊盜,1060814,高雄市三民區
住宅竊盜,1060814,台北市內湖區
住宅竊盜,1060814,台南市安南區
住宅竊盜,1060814,新竹縣寶山鄉
住宅竊盜,1060815,新北市五股區
住宅竊盜,1060815,台南市歸仁區
住宅竊盜,1060815,彰化縣大城鄉
住宅竊盜,1060815,台南市後壁區
住宅竊盜,1060815,台南市中西區
住宅竊盜,1060815,台南市佳里區
住宅竊盜,1060815,彰化縣永靖鄉
住宅竊盜,1060815,台北市文山區
住宅竊盜,1060816,新北市中和區
住宅竊盜,1060816,宜蘭縣宜蘭市
住宅竊盜,1060816,雲林縣二崙鄉
住宅竊盜,1060816,台北市北投區
住宅竊盜,1060817,台中市北區
住宅竊盜,1060817,苗栗縣頭份市
住宅竊盜,1060817,新北市三峽區
住宅竊盜,1060817,基隆市七堵區
住宅竊盜,1060817,台北市士林區
住宅竊盜,1060817,台北市信義區
住宅竊盜,1060817,高雄市小港區
住宅竊盜,1060817,苗栗縣竹南鎮
住宅竊盜,1060817,屏東縣新園鄉
住宅竊盜,1060817,桃園市龜山區
住宅竊盜,1060818,宜蘭縣礁溪鄉
住宅竊盜,1060818,高雄市旗山區
住宅竊盜,1060818,台北市北投區
住宅竊盜,1060818,台北市中山區
住宅竊盜,1060818,台北市士林區
住宅竊盜,1060818,新竹縣寶山鄉
住宅竊盜,1060818,金門縣金寧鄉
住宅竊盜,1060819,新北市新莊區
住宅竊盜,1060819,台北市北投區
住宅竊盜,1060819,台北市士林區
住宅竊盜,1060819,新北市板橋區
住宅竊盜,1060819,新北市板橋區
住宅竊盜,1060819,台南市中西區
住宅竊盜,1060819,彰化縣大村鄉
住宅竊盜,1060819,雲林縣斗六市
住宅竊盜,1060819,桃園市龍潭區
住宅竊盜,1060819,台南市新化區
住宅竊盜,1060819,台南市永康區
住宅竊盜,1060820,新北市新莊區
住宅竊盜,1060820,雲林縣虎尾鎮
住宅竊盜,1060820,台南市中西區
住宅竊盜,1060820,彰化縣芳苑鄉
住宅竊盜,1060820,台南市新營區
住宅竊盜,1060820,台南市永康區
住宅竊盜,1060820,雲林縣虎尾鎮
住宅竊盜,1060820,台南市北區
住宅竊盜,1060820,苗栗縣造橋鄉
住宅竊盜,1060821,新北市中和區
住宅竊盜,1060821,台北市大安區
住宅竊盜,1060821,宜蘭縣三星鄉
住宅竊盜,1060821,苗栗縣竹南鎮
住宅竊盜,1060821,新北市板橋區
住宅竊盜,1060821,新北市新莊區
住宅竊盜,1060821,彰化縣彰化市
住宅竊盜,1060821,新北市三重區
住宅竊盜,1060821,台北市文山區
住宅竊盜,1060821,苗栗縣竹南鎮
住宅竊盜,1060822,新北市中和區
住宅竊盜,1060822,台南市永康區
住宅竊盜,1060823,台南市中西區
住宅竊盜,1060823,屏東縣林邊鄉
住宅竊盜,1060823,台北市文山區
住宅竊盜,1060823,高雄市苓雅區
住宅竊盜,1060824,新北市汐止區
住宅竊盜,1060824,屏東縣新埤鄉
住宅竊盜,1060824,新竹市東區
住宅竊盜,1060824,台北市大安區
住宅竊盜,1060824,宜蘭縣礁溪鄉
住宅竊盜,1060824,高雄市苓雅區
住宅竊盜,1060825,台北市內湖區
住宅竊盜,1060825,台南市新市區
住宅竊盜,1060825,台北市中正區
住宅竊盜,1060825,台南市永康區
住宅竊盜,1060825,基隆市信義區
住宅竊盜,1060825,新北市三重區
住宅竊盜,1060825,基隆市仁愛區
住宅竊盜,1060826,高雄市苓雅區
住宅竊盜,1060826,新北市板橋區
住宅竊盜,1060826,新北市板橋區
住宅竊盜,1060826,雲林縣麥寮鄉
住宅竊盜,1060826,新北市板橋區
住宅竊盜,1060826,新北市土城區
住宅竊盜,1060826,台南市中西區
住宅竊盜,1060827,外國
住宅竊盜,1060827,桃園市龜山區
住宅竊盜,1060827,台北市士林區
住宅竊盜,1060827,金門縣金沙鎮
住宅竊盜,1060827,桃園市中壢區
住宅竊盜,1060828,台南市永康區
住宅竊盜,1060828,新北市土城區
住宅竊盜,1060828,基隆市中正區
住宅竊盜,1060828,苗栗縣竹南鎮
住宅竊盜,1060828,台南市永康區
住宅竊盜,1060829,台南市大內區
住宅竊盜,1060829,桃園市龍潭區
住宅竊盜,1060830,台北市內湖區
住宅竊盜,1060830,台中市霧峰區
住宅竊盜,1060830,台北市大安區
住宅竊盜,1060830,高雄市苓雅區
住宅竊盜,1060830,台中市北區
住宅竊盜,1060831,雲林縣西螺鎮
住宅竊盜,1060831,台南市永康區
住宅竊盜,1060831,新北市林口區
住宅竊盜,1060831,新北市三重區
住宅竊盜,1060831,苗栗縣獅潭鄉
住宅竊盜,1060831,新北市樹林區
住宅竊盜,1060831,台南市學甲區
住宅竊盜,1060831,雲林縣虎尾鎮
住宅竊盜,1060831,南投縣草屯鎮
住宅竊盜,1060831,新北市土城區
住宅竊盜,1060831,台中市大里區
住宅竊盜,1060901,新北市永和區
住宅竊盜,1060901,基隆市中正區
住宅竊盜,1060901,台北市中正區
住宅竊盜,1060901,花蓮縣花蓮市
住宅竊盜,1060901,苗栗縣通霄鎮
住宅竊盜,1060901,台北市大安區
住宅竊盜,1060901,台中市大雅區
住宅竊盜,1060901,新北市三重區
住宅竊盜,1060901,雲林縣斗六市
住宅竊盜,1060901,新北市中和區
住宅竊盜,1060901,台北市南港區
住宅竊盜,1060901,台南市柳營區
住宅竊盜,1060902,台南市新營區
住宅竊盜,1060902,花蓮縣新城鄉
住宅竊盜,1060902,南投縣草屯鎮
住宅竊盜,1060902,台北市萬華區
住宅竊盜,1060902,嘉義縣六腳鄉
住宅竊盜,1060902,台南市南化區
住宅竊盜,1060903,金門縣金沙鎮
住宅竊盜,1060903,新北市中和區
住宅竊盜,1060903,嘉義市東區
住宅竊盜,1060903,台南市仁德區
住宅竊盜,1060903,台北市萬華區
住宅竊盜,1060903,台南市北區
住宅竊盜,1060903,基隆市中正區
住宅竊盜,1060903,新北市板橋區
住宅竊盜,1060903,台南市北區
住宅竊盜,1060903,台南市仁德區
住宅竊盜,1060903,雲林縣斗六市
住宅竊盜,1060904,新北市板橋區
住宅竊盜,1060904,台北市信義區
住宅竊盜,1060904,雲林縣土庫鎮
住宅竊盜,1060904,澎湖縣馬公市
住宅竊盜,1060904,台南市永康區
住宅竊盜,1060905,雲林縣虎尾鎮
住宅竊盜,1060905,高雄市三民區
住宅竊盜,1060905,澎湖縣馬公市
住宅竊盜,1060905,台南市安定區
住宅竊盜,1060905,苗栗縣竹南鎮
住宅竊盜,1060905,新北市新莊區
住宅竊盜,1060906,基隆市安樂區
住宅竊盜,1060906,桃園市平鎮區
住宅竊盜,1060906,新竹縣竹東鎮
住宅竊盜,1060906,台南市學甲區
住宅竊盜,1060907,南投縣仁愛鄉
住宅竊盜,1060907,台南市北區
住宅竊盜,1060907,台南市北區
住宅竊盜,1060907,台南市北區
住宅竊盜,1060907,台中市西屯區
住宅竊盜,1060907,新北市樹林區
住宅竊盜,1060908,高雄市鼓山區
住宅竊盜,1060908,高雄市小港區
住宅竊盜,1060909,基隆市七堵區
住宅竊盜,1060909,彰化縣鹿港鎮
住宅竊盜,1060909,雲林縣莿桐鄉
住宅竊盜,1060909,台北市中山區
住宅竊盜,1060909,新竹縣竹東鎮
住宅竊盜,1060909,苗栗縣頭份市
住宅竊盜,1060909,花蓮縣吉安鄉
住宅竊盜,1060910,新竹縣峨眉鄉
住宅竊盜,1060910,苗栗縣苑裡鎮
住宅竊盜,1060910,基隆市中正區
住宅竊盜,1060910,南投縣埔里鎮
住宅竊盜,1060911,台北市松山區
住宅竊盜,1060911,台南市北區
住宅竊盜,1060911,新竹縣竹東鎮
住宅竊盜,1060911,新竹縣寶山鄉
住宅竊盜,1060911,雲林縣莿桐鄉
住宅竊盜,1060911,宜蘭縣宜蘭市
住宅竊盜,1060911,台南市北區
住宅竊盜,1060911,桃園市桃園區
住宅竊盜,1060911,台南市永康區
住宅竊盜,1060911,高雄市仁武區
住宅竊盜,1060912,桃園市龍潭區
住宅竊盜,1060912,台北市信義區
住宅竊盜,1060912,新北市新莊區
住宅竊盜,1060912,基隆市暖暖區
住宅竊盜,1060912,新北市汐止區
住宅竊盜,1060912,新北市樹林區
住宅竊盜,1060912,新北市中和區
住宅竊盜,1060912,屏東縣屏東市
住宅竊盜,1060912,彰化縣永靖鄉
住宅竊盜,1060913,台南市新營區
住宅竊盜,1060913,南投縣草屯鎮
住宅竊盜,1060913,新北市中和區
住宅竊盜,1060913,高雄市苓雅區
住宅竊盜,1060913,雲林縣莿桐鄉
住宅竊盜,1060914,屏東縣屏東市
住宅竊盜,1060914,新北市土城區
住宅竊盜,1060914,新竹縣竹東鎮
住宅竊盜,1060915,宜蘭縣礁溪鄉
住宅竊盜,1060915,新北市土城區
住宅竊盜,1060915,台北市大安區
住宅竊盜,1060915,花蓮縣瑞穗鄉
住宅竊盜,1060915,高雄市內門區
住宅竊盜,1060915,新北市永和區
住宅竊盜,1060915,新北市永和區
住宅竊盜,1060915,台南市南區
住宅竊盜,1060915,台北市文山區
住宅竊盜,1060915,屏東縣長治鄉
住宅竊盜,1060915,台南市北區
住宅竊盜,1060915,苗栗縣竹南鎮
住宅竊盜,1060916,桃園市龜山區
住宅竊盜,1060916,連江縣南竿鄉
住宅竊盜,1060916,雲林縣虎尾鎮
住宅竊盜,1060916,台南市善化區
住宅竊盜,1060916,新北市中和區
住宅竊盜,1060917,台南市下營區
住宅竊盜,1060917,台北市中山區
住宅竊盜,1060917,苗栗縣後龍鎮
住宅竊盜,1060917,新竹縣竹東鎮
住宅竊盜,1060918,屏東縣屏東市
住宅竊盜,1060918,台北市萬華區
住宅竊盜,1060918,雲林縣褒忠鄉
住宅竊盜,1060918,台南市永康區
住宅竊盜,1060918,台南市永康區
住宅竊盜,1060919,桃園市龜山區
住宅竊盜,1060919,新竹縣竹北市
住宅竊盜,1060919,台北市中山區
住宅竊盜,1060919,台北市大安區
住宅竊盜,1060919,台北市北投區
住宅竊盜,1060919,台中市東勢區
住宅竊盜,1060919,新北市中和區
住宅竊盜,1060920,台南市後壁區
住宅竊盜,1060920,桃園市龜山區
住宅竊盜,1060921,新北市永和區
住宅竊盜,1060921,台南市新化區
住宅竊盜,1060921,台北市萬華區
住宅竊盜,1060921,台南市七股區
住宅竊盜,1060921,宜蘭縣五結鄉
住宅竊盜,1060921,台南市北門區
住宅竊盜,1060922,雲林縣林內鄉
住宅竊盜,1060922,彰化縣線西鄉
住宅竊盜,1060922,新北市永和區
住宅竊盜,1060923,屏東縣屏東市
住宅竊盜,1060923,澎湖縣馬公市
住宅竊盜,1060923,新北市永和區
住宅竊盜,1060923,桃園市桃園區
住宅竊盜,1060924,金門縣金城鎮
住宅竊盜,1060924,台中市大肚區
住宅竊盜,1060924,雲林縣台西鄉
住宅竊盜,1060924,南投縣竹山鎮
住宅竊盜,1060925,新北市中和區
住宅竊盜,1060925,澎湖縣西嶼鄉
住宅竊盜,1060926,基隆市七堵區
住宅竊盜,1060926,新北市板橋區
住宅竊盜,1060927,苗栗縣通霄鎮
住宅竊盜,1060927,嘉義縣朴子市
住宅竊盜,1060927,台南市永康區
住宅竊盜,1060928,台北市內湖區
住宅竊盜,1060928,花蓮縣花蓮市
住宅竊盜,1060928,台北市中山區
