type,oc_dt,oc_p1
住宅竊盜,1050419,苗栗縣苑裡鎮
住宅竊盜,1050419,桃園市楊梅區
住宅竊盜,1050419,桃園市楊梅區
住宅竊盜,1050419,桃園市楊梅區
住宅竊盜,1050419,台北市北投區
住宅竊盜,1050419,台北市大同區
住宅竊盜,1050419,台北市文山區
住宅竊盜,1050419,台北市中正區
住宅竊盜,1050419,台北市內湖區
住宅竊盜,1050419,南投縣埔里鎮
住宅竊盜,1050420,屏東縣屏東市
住宅竊盜,1050420,台中市龍井區
住宅竊盜,1050420,彰化縣北斗鎮
住宅竊盜,1050420,台中市西屯區
住宅竊盜,1050420,屏東縣萬丹鄉
住宅竊盜,1050420,新竹市東區
住宅竊盜,1050420,台北市中正區
住宅竊盜,1050420,新北市板橋區
住宅竊盜,1050420,新北市板橋區
住宅竊盜,1050420,台南市七股區
住宅竊盜,1050421,新竹市香山區
住宅竊盜,1050421,新北市三重區
住宅竊盜,1050421,台北市中山區
住宅竊盜,1050421,桃園市平鎮區
住宅竊盜,1050421,桃園市中壢區
住宅竊盜,1050421,新北市樹林區
住宅竊盜,1050421,台北市北投區
住宅竊盜,1050421,新竹市香山區
住宅竊盜,1050421,宜蘭縣壯圍鄉
住宅竊盜,1050421,新北市三重區
住宅竊盜,1050422,嘉義市西區
住宅竊盜,1050422,新竹市東區
住宅竊盜,1050422,花蓮縣花蓮市
住宅竊盜,1050422,台中市北區
住宅竊盜,1050422,新竹縣竹東鎮
住宅竊盜,1050422,新北市板橋區
住宅竊盜,1050422,基隆市中山區
住宅竊盜,1050422,新竹縣竹東鎮
住宅竊盜,1050422,新北市新莊區
住宅竊盜,1050422,桃園市桃園區
住宅竊盜,1050422,新北市永和區
住宅竊盜,1050422,雲林縣口湖鄉
住宅竊盜,1050422,南投縣南投市
住宅竊盜,1050422,新竹縣北埔鄉
住宅竊盜,1050422,新竹市東區
住宅竊盜,1050422,基隆市七堵區
住宅竊盜,1050422,台東縣台東市
住宅竊盜,1050423,雲林縣虎尾鎮
住宅竊盜,1050423,金門縣金湖鎮
住宅竊盜,1050423,台南市中西區
住宅竊盜,1050423,宜蘭縣羅東鎮
住宅竊盜,1050423,台北市北投區
住宅竊盜,1050423,台中市北區
住宅竊盜,1050423,台中市北區
住宅竊盜,1050423,雲林縣斗六市
住宅竊盜,1050423,桃園市蘆竹區
住宅竊盜,1050424,澎湖縣馬公市
住宅竊盜,1050424,台北市中正區
住宅竊盜,1050424,台南市北區
住宅竊盜,1050424,台南市仁德區
住宅竊盜,1050424,新北市淡水區
住宅竊盜,1050424,新北市中和區
住宅竊盜,1050424,台南市中西區
住宅竊盜,1050424,雲林縣北港鎮
住宅竊盜,1050424,台南市南區
住宅竊盜,1050425,台南市龍崎區
住宅竊盜,1050425,新北市板橋區
住宅竊盜,1050425,苗栗縣苗栗市
住宅竊盜,1050425,新北市樹林區
住宅竊盜,1050425,台北市大安區
住宅竊盜,1050425,台北市松山區
住宅竊盜,1050425,台南市安平區
住宅竊盜,1050425,新竹市東區
住宅竊盜,1050425,新北市土城區
住宅竊盜,1050425,彰化縣二林鎮
住宅竊盜,1050425,新北市板橋區
住宅竊盜,1050425,新北市永和區
住宅竊盜,1050425,屏東縣屏東市
住宅竊盜,1050426,雲林縣口湖鄉
住宅竊盜,1050426,彰化縣伸港鄉
住宅竊盜,1050426,新北市淡水區
住宅竊盜,1050426,台北市萬華區
住宅竊盜,1050426,新北市永和區
住宅竊盜,1050426,雲林縣大埤鄉
住宅竊盜,1050426,台北市中山區
住宅竊盜,1050426,雲林縣北港鎮
住宅竊盜,1050426,新北市板橋區
住宅竊盜,1050427,台南市安南區
住宅竊盜,1050427,台北市內湖區
住宅竊盜,1050427,新北市金山區
住宅竊盜,1050427,新北市金山區
住宅竊盜,1050427,嘉義縣竹崎鄉
住宅竊盜,1050427,台北市大安區
住宅竊盜,1050427,台北市南港區
住宅竊盜,1050427,台北市大同區
住宅竊盜,1050427,台中市南區
住宅竊盜,1050427,台北市中山區
住宅竊盜,1050427,台北市信義區
住宅竊盜,1050428,雲林縣北港鎮
住宅竊盜,1050428,新北市汐止區
住宅竊盜,1050428,雲林縣水林鄉
住宅竊盜,1050428,新北市樹林區
住宅竊盜,1050428,台中市龍井區
住宅竊盜,1050428,台南市安平區
住宅竊盜,1050428,基隆市中山區
住宅竊盜,1050428,台南市安平區
住宅竊盜,1050428,苗栗縣頭份市
住宅竊盜,1050429,台南市新市區
住宅竊盜,1050429,彰化縣北斗鎮
住宅竊盜,1050429,基隆市中正區
住宅竊盜,1050429,台北市中正區
住宅竊盜,1050429,高雄市鳳山區
住宅竊盜,1050429,基隆市七堵區
住宅竊盜,1050429,苗栗縣竹南鎮
住宅竊盜,1050429,新北市板橋區
住宅竊盜,1050430,花蓮縣吉安鄉
住宅竊盜,1050430,宜蘭縣冬山鄉
住宅竊盜,1050430,新北市三重區
住宅竊盜,1050430,雲林縣台西鄉
住宅竊盜,1050430,台南市東山區
住宅竊盜,1050430,新竹縣關西鎮
住宅竊盜,1050430,台北市大同區
住宅竊盜,1050430,南投縣南投市
住宅竊盜,1050430,新北市土城區
住宅竊盜,1050430,新北市蘆洲區
住宅竊盜,1050501,金門縣金城鎮
住宅竊盜,1050501,桃園市桃園區
住宅竊盜,1050501,台北市大安區
住宅竊盜,1050501,屏東縣屏東市
住宅竊盜,1050501,苗栗縣頭份市
住宅竊盜,1050501,新北市中和區
住宅竊盜,1050501,高雄市仁武區
住宅竊盜,1050501,桃園市龜山區
住宅竊盜,1050501,桃園市桃園區
住宅竊盜,1050501,新北市樹林區
住宅竊盜,1050501,台北市大安區
住宅竊盜,1050502,台北市松山區
住宅竊盜,1050502,新竹縣竹東鎮
住宅竊盜,1050502,彰化縣溪州鄉
住宅竊盜,1050502,台北市大同區
住宅竊盜,1050502,新北市樹林區
住宅竊盜,1050502,桃園市中壢區
住宅竊盜,1050502,台南市安平區
住宅竊盜,1050503,苗栗縣苑裡鎮
住宅竊盜,1050503,台北市大安區
住宅竊盜,1050503,花蓮縣吉安鄉
住宅竊盜,1050503,新北市汐止區
住宅竊盜,1050503,南投縣埔里鎮
住宅竊盜,1050504,台南市安平區
住宅竊盜,1050504,新北市中和區
住宅竊盜,1050504,桃園市中壢區
住宅竊盜,1050504,雲林縣斗南鎮
住宅竊盜,1050504,嘉義縣布袋鎮
住宅竊盜,1050504,雲林縣虎尾鎮
住宅竊盜,1050504,新北市蘆洲區
住宅竊盜,1050504,新竹市東區
住宅竊盜,1050504,新北市新店區
住宅竊盜,1050504,桃園市桃園區
住宅竊盜,1050505,台南市安平區
住宅竊盜,1050505,新北市土城區
住宅竊盜,1050505,新竹市東區
住宅竊盜,1050505,屏東縣屏東市
住宅竊盜,1050505,台中市大雅區
住宅竊盜,1050505,彰化縣和美鎮
住宅竊盜,1050505,新北市板橋區
住宅竊盜,1050505,台北市大同區
住宅竊盜,1050505,台南市歸仁區
住宅竊盜,1050506,澎湖縣白沙鄉
住宅竊盜,1050506,台南市佳里區
住宅竊盜,1050506,宜蘭縣冬山鄉
住宅竊盜,1050506,台南市佳里區
住宅竊盜,1050507,南投縣草屯鎮
住宅竊盜,1050507,台南市永康區
住宅竊盜,1050507,基隆市中正區
住宅竊盜,1050507,宜蘭縣三星鄉
住宅竊盜,1050507,基隆市仁愛區
住宅竊盜,1050507,宜蘭縣蘇澳鎮
住宅竊盜,1050508,桃園市蘆竹區
住宅竊盜,1050508,新北市汐止區
住宅竊盜,1050508,新北市新店區
住宅竊盜,1050508,新竹縣竹北市
住宅竊盜,1050508,新竹縣竹東鎮
住宅竊盜,1050508,台北市大同區
住宅竊盜,1050508,桃園市桃園區
住宅竊盜,1050508,台南市中西區
住宅竊盜,1050509,台南市善化區
住宅竊盜,1050509,高雄市鳳山區
住宅竊盜,1050509,花蓮縣花蓮市
住宅竊盜,1050509,新北市中和區
住宅竊盜,1050509,台北市中山區
住宅竊盜,1050509,台中市東勢區
住宅竊盜,1050509,桃園市中壢區
住宅竊盜,1050509,南投縣國姓鄉
住宅竊盜,1050509,南投縣草屯鎮
住宅竊盜,1050510,新北市板橋區
住宅竊盜,1050510,彰化縣埔心鄉
住宅竊盜,1050510,台南市南化區
住宅竊盜,1050510,台中市南區
住宅竊盜,1050510,桃園市八德區
住宅竊盜,1050510,台北市萬華區
住宅竊盜,1050510,台南市安南區
住宅竊盜,1050510,新北市板橋區
住宅竊盜,1050510,台中市北區
住宅竊盜,1050510,台北市士林區
住宅竊盜,1050511,新北市汐止區
住宅竊盜,1050511,新北市泰山區
住宅竊盜,1050511,台北市大安區
住宅竊盜,1050511,新北市金山區
住宅竊盜,1050512,高雄市大社區
住宅竊盜,1050512,台南市玉井區
住宅竊盜,1050512,新竹市東區
住宅竊盜,1050512,台北市文山區
住宅竊盜,1050512,南投縣草屯鎮
住宅竊盜,1050512,台中市北屯區
住宅竊盜,1050512,新北市永和區
住宅竊盜,1050513,高雄市鳳山區
住宅竊盜,1050513,台中市北區
住宅竊盜,1050513,台北市萬華區
住宅竊盜,1050513,台北市萬華區
住宅竊盜,1050513,雲林縣虎尾鎮
住宅竊盜,1050513,高雄市新興區
住宅竊盜,1050513,雲林縣林內鄉
住宅竊盜,1050513,台北市萬華區
住宅竊盜,1050513,台北市中山區
住宅竊盜,1050513,台南市關廟區
住宅竊盜,1050513,台北市大安區
住宅竊盜,1050514,桃園市龜山區
住宅竊盜,1050514,桃園市大園區
住宅竊盜,1050514,花蓮縣花蓮市
住宅竊盜,1050514,台北市士林區
住宅竊盜,1050514,桃園市龜山區
住宅竊盜,1050514,花蓮縣花蓮市
住宅竊盜,1050514,新北市新店區
住宅竊盜,1050515,雲林縣斗六市
住宅竊盜,1050515,新北市中和區
住宅竊盜,1050515,桃園市桃園區
住宅竊盜,1050515,桃園市桃園區
住宅竊盜,1050515,雲林縣古坑鄉
住宅竊盜,1050515,台北市大同區
住宅竊盜,1050515,台南市南區
住宅竊盜,1050515,台北市中正區
住宅竊盜,1050515,南投縣名間鄉
住宅竊盜,1050515,桃園市觀音區
住宅竊盜,1050515,台北市中山區
住宅竊盜,1050515,花蓮縣花蓮市
住宅竊盜,1050515,台中市北屯區
住宅竊盜,1050516,南投縣埔里鎮
住宅竊盜,1050516,桃園市桃園區
住宅竊盜,1050516,新北市三重區
住宅竊盜,1050516,桃園市平鎮區
住宅竊盜,1050516,台南市七股區
住宅竊盜,1050516,澎湖縣西嶼鄉
住宅竊盜,1050516,新北市中和區
住宅竊盜,1050517,屏東縣屏東市
住宅竊盜,1050517,彰化縣伸港鄉
住宅竊盜,1050517,花蓮縣花蓮市
住宅竊盜,1050517,屏東縣長治鄉
住宅竊盜,1050517,台南市中西區
住宅竊盜,1050517,台南市南區
住宅竊盜,1050517,台南市南區
住宅竊盜,1050517,新竹縣竹東鎮
住宅竊盜,1050517,台南市南區
住宅竊盜,1050517,新北市三重區
住宅竊盜,1050517,新竹市北區
住宅竊盜,1050518,基隆市中山區
住宅竊盜,1050518,南投縣國姓鄉
住宅竊盜,1050518,宜蘭縣宜蘭市
住宅竊盜,1050518,宜蘭縣礁溪鄉
住宅竊盜,1050518,台中市中區
住宅竊盜,1050518,台北市萬華區
住宅竊盜,1050518,桃園市桃園區
住宅竊盜,1050518,台南市北區
住宅竊盜,1050519,彰化縣和美鎮
住宅竊盜,1050519,新竹市東區
住宅竊盜,1050519,桃園市龜山區
住宅竊盜,1050519,新北市雙溪區
住宅竊盜,1050519,桃園市龜山區
住宅竊盜,1050519,台中市豐原區
住宅竊盜,1050519,彰化縣福興鄉
住宅竊盜,1050519,桃園市龜山區
住宅竊盜,1050520,苗栗縣大湖鄉
住宅竊盜,1050520,台北市內湖區
住宅竊盜,1050520,台北市萬華區
住宅竊盜,1050520,花蓮縣花蓮市
住宅竊盜,1050520,南投縣竹山鎮
住宅竊盜,1050520,新竹縣新埔鎮
住宅竊盜,1050520,基隆市中正區
住宅竊盜,1050520,新竹市東區
住宅竊盜,1050520,桃園市龜山區
住宅竊盜,1050520,新北市新莊區
住宅竊盜,1050520,桃園市桃園區
住宅竊盜,1050521,台北市北投區
住宅竊盜,1050521,台北市中山區
住宅竊盜,1050521,新北市深坑區
住宅竊盜,1050521,桃園市桃園區
住宅竊盜,1050521,苗栗縣竹南鎮
住宅竊盜,1050521,彰化縣永靖鄉
住宅竊盜,1050521,雲林縣崙背鄉
住宅竊盜,1050521,新竹縣新豐鄉
住宅竊盜,1050521,新竹市東區
住宅竊盜,1050521,桃園市桃園區
住宅竊盜,1050522,桃園市桃園區
住宅竊盜,1050522,台北市大同區
住宅竊盜,1050522,桃園市新屋區
住宅竊盜,1050522,新北市三重區
住宅竊盜,1050522,新北市中和區
住宅竊盜,1050522,新北市五股區
住宅竊盜,1050522,高雄市鳳山區
住宅竊盜,1050522,台北市士林區
住宅竊盜,1050523,彰化縣員林市
住宅竊盜,1050523,新北市中和區
住宅竊盜,1050523,桃園市平鎮區
住宅竊盜,1050523,新竹市北區
住宅竊盜,1050523,花蓮縣吉安鄉
住宅竊盜,1050523,台南市安平區
住宅竊盜,1050523,新竹縣竹東鎮
住宅竊盜,1050523,新北市新莊區
住宅竊盜,1050523,宜蘭縣五結鄉
住宅竊盜,1050523,基隆市信義區
住宅竊盜,1050523,台南市中西區
住宅竊盜,1050523,花蓮縣花蓮市
住宅竊盜,1050523,雲林縣台西鄉
住宅竊盜,1050524,新北市中和區
住宅竊盜,1050524,基隆市仁愛區
住宅竊盜,1050524,台北市內湖區
住宅竊盜,1050524,台南市南區
住宅竊盜,1050525,屏東縣屏東市
住宅竊盜,1050525,新北市中和區
住宅竊盜,1050526,台北市北投區
住宅竊盜,1050526,台南市關廟區
住宅竊盜,1050526,彰化縣彰化市
住宅竊盜,1050526,新北市中和區
住宅竊盜,1050526,新北市板橋區
住宅竊盜,1050526,雲林縣北港鎮
住宅竊盜,1050526,台南市中西區
住宅竊盜,1050526,台南市新化區
住宅竊盜,1050527,台中市北區
住宅竊盜,1050527,台南市新化區
住宅竊盜,1050527,新竹市東區
住宅竊盜,1050527,新北市汐止區
住宅竊盜,1050527,彰化縣和美鎮
住宅竊盜,1050527,新竹市東區
住宅竊盜,1050527,桃園市龜山區
住宅竊盜,1050527,桃園市龜山區
住宅竊盜,1050527,桃園市龜山區
住宅竊盜,1050527,桃園市龜山區
住宅竊盜,1050527,台中市北區
住宅竊盜,1050527,宜蘭縣冬山鄉
住宅竊盜,1050527,南投縣草屯鎮
住宅竊盜,1050528,花蓮縣花蓮市
住宅竊盜,1050528,台南市七股區
住宅竊盜,1050528,基隆市信義區
住宅竊盜,1050528,台南市中西區
住宅竊盜,1050528,台南市中西區
住宅竊盜,1050528,台北市文山區
住宅竊盜,1050528,新北市新店區
住宅竊盜,1050528,新北市板橋區
住宅竊盜,1050529,澎湖縣馬公市
住宅竊盜,1050529,桃園市蘆竹區
住宅竊盜,1050529,新竹市東區
住宅竊盜,1050529,台南市佳里區
住宅竊盜,1050529,台中市東區
住宅竊盜,1050530,新北市中和區
住宅竊盜,1050530,新北市板橋區
住宅竊盜,1050530,台北市大安區
住宅竊盜,1050530,新竹縣芎林鄉
住宅竊盜,1050530,苗栗縣公館鄉
住宅竊盜,1050531,新竹縣竹北市
住宅竊盜,1050531,台南市佳里區
住宅竊盜,1050531,新北市林口區
住宅竊盜,1050531,台北市南港區
住宅竊盜,1050531,台中市太平區
住宅竊盜,1050531,南投縣埔里鎮
住宅竊盜,1050531,台中市太平區
住宅竊盜,1050531,金門縣金城鎮
住宅竊盜,1050531,台南市楠西區
住宅竊盜,1050601,新北市中和區
住宅竊盜,1050601,台北市內湖區
住宅竊盜,1050601,新竹市東區
住宅竊盜,1050601,台北市北投區
住宅竊盜,1050601,桃園市桃園區
住宅竊盜,1050601,澎湖縣馬公市
住宅竊盜,1050601,新北市中和區
住宅竊盜,1050601,宜蘭縣五結鄉
住宅竊盜,1050601,宜蘭縣蘇澳鎮
住宅竊盜,1050602,宜蘭縣五結鄉
住宅竊盜,1050602,苗栗縣通霄鎮
住宅竊盜,1050602,屏東縣麟洛鄉
住宅竊盜,1050602,台南市安平區
住宅竊盜,1050602,台北市士林區
住宅竊盜,1050602,苗栗縣竹南鎮
住宅竊盜,1050603,台北市大安區
住宅竊盜,1050603,台北市文山區
住宅竊盜,1050603,台南市仁德區
住宅竊盜,1050603,台中市西屯區
住宅竊盜,1050603,雲林縣崙背鄉
住宅竊盜,1050603,新北市中和區
住宅竊盜,1050603,花蓮縣吉安鄉
住宅竊盜,1050604,新竹市北區
住宅竊盜,1050604,台南市學甲區
住宅竊盜,1050604,桃園市龜山區
住宅竊盜,1050604,新北市新莊區
住宅竊盜,1050605,新北市三重區
住宅竊盜,1050605,台北市信義區
住宅竊盜,1050605,台南市仁德區
住宅竊盜,1050605,南投縣南投市
住宅竊盜,1050605,台北市士林區
住宅竊盜,1050606,彰化縣田尾鄉
住宅竊盜,1050606,台北市文山區
住宅竊盜,1050606,台北市大同區
住宅竊盜,1050606,台北市士林區
住宅竊盜,1050606,新竹市北區
住宅竊盜,1050606,台南市後壁區
住宅竊盜,1050606,南投縣草屯鎮
住宅竊盜,1050607,基隆市中正區
住宅竊盜,1050607,台南市中西區
住宅竊盜,1050607,台南市永康區
住宅竊盜,1050607,新北市板橋區
住宅竊盜,1050608,宜蘭縣三星鄉
住宅竊盜,1050608,台中市豐原區
住宅竊盜,1050608,花蓮縣秀林鄉
住宅竊盜,1050608,桃園市中壢區
住宅竊盜,1050608,花蓮縣花蓮市
住宅竊盜,1050608,新北市新莊區
住宅竊盜,1050608,新北市新莊區
住宅竊盜,1050608,苗栗縣頭份市
住宅竊盜,1050609,新北市中和區
住宅竊盜,1050609,台北市大安區
住宅竊盜,1050609,台南市永康區
住宅竊盜,1050609,花蓮縣鳳林鎮
住宅竊盜,1050609,新北市板橋區
住宅竊盜,1050609,嘉義縣中埔鄉
住宅竊盜,1050609,雲林縣崙背鄉
住宅竊盜,1050609,台南市七股區
住宅竊盜,1050609,台中市沙鹿區
住宅竊盜,1050610,台南市新化區
住宅竊盜,1050610,台南市永康區
住宅竊盜,1050610,台北市萬華區
住宅竊盜,1050610,桃園市桃園區
住宅竊盜,1050610,台南市永康區
住宅竊盜,1050610,嘉義縣義竹鄉
住宅竊盜,1050611,台南市白河區
住宅竊盜,1050611,台南市學甲區
住宅竊盜,1050611,台北市中正區
住宅竊盜,1050611,台南市永康區
住宅竊盜,1050611,新北市樹林區
住宅竊盜,1050611,台南市佳里區
住宅竊盜,1050611,新北市土城區
住宅竊盜,1050611,台中市東區
住宅竊盜,1050612,宜蘭縣員山鄉
住宅竊盜,1050612,台北市北投區
住宅竊盜,1050612,台北市士林區
住宅竊盜,1050612,台南市永康區
住宅竊盜,1050612,新北市永和區
住宅竊盜,1050612,新北市萬里區
住宅竊盜,1050612,台中市北區
住宅竊盜,1050613,台北市文山區
住宅竊盜,1050613,屏東縣東港鎮
住宅竊盜,1050613,基隆市中山區
住宅竊盜,1050613,新北市樹林區
住宅竊盜,1050613,雲林縣斗南鎮
住宅竊盜,1050613,新北市中和區
住宅竊盜,1050613,宜蘭縣頭城鎮
住宅竊盜,1050613,花蓮縣花蓮市
住宅竊盜,1050613,台北市北投區
住宅竊盜,1050614,宜蘭縣蘇澳鎮
住宅竊盜,1050614,新竹縣竹北市
住宅竊盜,1050614,台南市佳里區
住宅竊盜,1050614,台北市南港區
住宅竊盜,1050614,台北市北投區
住宅竊盜,1050614,高雄市鼓山區
住宅竊盜,1050614,台北市中正區
住宅竊盜,1050614,新北市板橋區
住宅竊盜,1050615,台南市鹽水區
住宅竊盜,1050615,新竹縣竹東鎮
住宅竊盜,1050615,新北市中和區
住宅竊盜,1050615,台北市大安區
住宅竊盜,1050615,苗栗縣苑裡鎮
住宅竊盜,1050615,新竹縣竹東鎮
