type,oc_dt,oc_p1
住宅竊盜,1051007,新北市蘆洲區
住宅竊盜,1051007,苗栗縣通霄鎮
住宅竊盜,1051007,南投縣集集鎮
住宅竊盜,1051007,南投縣草屯鎮
住宅竊盜,1051007,新竹市北區
住宅竊盜,1051007,宜蘭縣三星鄉
住宅竊盜,1051007,台南市仁德區
住宅竊盜,1051007,台南市中西區
住宅竊盜,1051007,花蓮縣新城鄉
住宅竊盜,1051007,花蓮縣壽豐鄉
住宅竊盜,1051007,台北市大同區
住宅竊盜,1051008,台北市中山區
住宅竊盜,1051008,新北市新店區
住宅竊盜,1051008,桃園市大園區
住宅竊盜,1051008,宜蘭縣羅東鎮
住宅竊盜,1051008,台中市北屯區
住宅竊盜,1051009,台中市北區
住宅竊盜,1051009,新北市泰山區
住宅竊盜,1051009,台北市北投區
住宅竊盜,1051009,台北市中山區
住宅竊盜,1051009,台南市仁德區
住宅竊盜,1051009,台北市北投區
住宅竊盜,1051009,新北市中和區
住宅竊盜,1051009,高雄市鳳山區
住宅竊盜,1051010,金門縣金沙鎮
住宅竊盜,1051010,新北市板橋區
住宅竊盜,1051010,嘉義市西區
住宅竊盜,1051011,新北市土城區
住宅竊盜,1051011,雲林縣斗南鎮
住宅竊盜,1051011,南投縣埔里鎮
住宅竊盜,1051011,台北市信義區
住宅竊盜,1051011,台北市萬華區
住宅竊盜,1051011,台南市學甲區
住宅竊盜,1051011,台北市中正區
住宅竊盜,1051011,新北市中和區
住宅竊盜,1051012,彰化縣社頭鄉
住宅竊盜,1051012,新竹市北區
住宅竊盜,1051013,新北市中和區
住宅竊盜,1051013,新北市新莊區
住宅竊盜,1051013,彰化縣彰化市
住宅竊盜,1051013,台中市東區
住宅竊盜,1051013,高雄市路竹區
住宅竊盜,1051013,南投縣南投市
住宅竊盜,1051013,新北市板橋區
住宅竊盜,1051014,桃園市龜山區
住宅竊盜,1051014,新北市板橋區
住宅竊盜,1051014,台南市安平區
住宅竊盜,1051014,台北市北投區
住宅竊盜,1051014,高雄市茄萣區
住宅竊盜,1051014,新竹縣竹北市
住宅竊盜,1051015,高雄市旗山區
住宅竊盜,1051015,台北市中山區
住宅竊盜,1051015,新北市板橋區
住宅竊盜,1051015,桃園市中壢區
住宅竊盜,1051015,新北市林口區
住宅竊盜,1051015,台南市佳里區
住宅竊盜,1051015,新北市三重區
住宅竊盜,1051015,苗栗縣苗栗市
住宅竊盜,1051015,新竹市東區
住宅竊盜,1051015,南投縣草屯鎮
住宅竊盜,1051015,台北市內湖區
住宅竊盜,1051015,台北市文山區
住宅竊盜,1051016,高雄市鳳山區
住宅竊盜,1051016,新北市三重區
住宅竊盜,1051016,台北市內湖區
住宅竊盜,1051016,嘉義市西區
住宅竊盜,1051016,台南市安南區
住宅竊盜,1051016,新北市新店區
住宅竊盜,1051016,台南市歸仁區
住宅竊盜,1051016,宜蘭縣蘇澳鎮
住宅竊盜,1051016,台南市白河區
住宅竊盜,1051016,桃園市龜山區
住宅竊盜,1051016,新北市三重區
住宅竊盜,1051016,新竹市東區
住宅竊盜,1051016,嘉義縣竹崎鄉
住宅竊盜,1051016,台南市鹽水區
住宅竊盜,1051017,新北市三重區
住宅竊盜,1051017,台北市萬華區
住宅竊盜,1051017,台北市松山區
住宅竊盜,1051017,台中市梧棲區
住宅竊盜,1051017,台南市白河區
住宅竊盜,1051017,雲林縣二崙鄉
住宅竊盜,1051017,台北市士林區
住宅竊盜,1051017,新北市永和區
住宅竊盜,1051017,金門縣金湖鎮
住宅竊盜,1051018,新北市泰山區
住宅竊盜,1051018,台中市大雅區
住宅竊盜,1051018,台北市大安區
住宅竊盜,1051018,台北市松山區
住宅竊盜,1051018,高雄市三民區
住宅竊盜,1051018,雲林縣北港鎮
住宅竊盜,1051018,新北市萬里區
住宅竊盜,1051018,台北市信義區
住宅竊盜,1051018,台北市大安區
住宅竊盜,1051018,台南市東區
住宅竊盜,1051018,台中市西屯區
住宅竊盜,1051018,屏東縣潮州鎮
住宅竊盜,1051019,新北市石碇區
住宅竊盜,1051019,台南市佳里區
住宅竊盜,1051019,台東縣長濱鄉
住宅竊盜,1051019,高雄市林園區
住宅竊盜,1051019,金門縣金寧鄉
住宅竊盜,1051019,桃園市八德區
住宅竊盜,1051019,宜蘭縣礁溪鄉
住宅竊盜,1051019,高雄市鳳山區
住宅竊盜,1051019,台北市北投區
住宅竊盜,1051019,新北市瑞芳區
住宅竊盜,1051020,新竹市香山區
住宅竊盜,1051020,台中市西區
住宅竊盜,1051020,金門縣金寧鄉
住宅竊盜,1051020,雲林縣崙背鄉
住宅竊盜,1051020,台北市士林區
住宅竊盜,1051020,新北市土城區
住宅竊盜,1051020,雲林縣斗六市
住宅竊盜,1051020,嘉義縣東石鄉
住宅竊盜,1051020,新北市三重區
住宅竊盜,1051020,台南市中西區
住宅竊盜,1051021,新竹市北區
住宅竊盜,1051021,新北市板橋區
住宅竊盜,1051021,花蓮縣瑞穗鄉
住宅竊盜,1051021,台北市中山區
住宅竊盜,1051021,台南市安南區
住宅竊盜,1051021,台北市士林區
住宅竊盜,1051021,台南市歸仁區
住宅竊盜,1051021,新北市中和區
住宅竊盜,1051021,新北市新店區
住宅竊盜,1051021,台中市北屯區
住宅竊盜,1051021,台南市安南區
住宅竊盜,1051021,新北市新莊區
住宅竊盜,1051022,苗栗縣大湖鄉
住宅竊盜,1051022,苗栗縣南庄鄉
住宅竊盜,1051022,新北市三峽區
住宅竊盜,1051022,嘉義市西區
住宅竊盜,1051022,台中市南區
住宅竊盜,1051022,彰化縣溪湖鎮
住宅竊盜,1051022,桃園市桃園區
住宅竊盜,1051022,新北市土城區
住宅竊盜,1051022,台北市中山區
住宅竊盜,1051022,花蓮縣萬榮鄉
住宅竊盜,1051023,台南市新化區
住宅竊盜,1051023,新北市板橋區
住宅竊盜,1051023,台北市信義區
住宅竊盜,1051023,台北市士林區
住宅竊盜,1051023,台南市佳里區
住宅竊盜,1051023,金門縣金湖鎮
住宅竊盜,1051023,南投縣名間鄉
住宅竊盜,1051023,彰化縣伸港鄉
住宅竊盜,1051023,台南市官田區
住宅竊盜,1051023,高雄市鳳山區
住宅竊盜,1051023,新北市三重區
住宅竊盜,1051023,台中市潭子區
住宅竊盜,1051023,新北市汐止區
住宅竊盜,1051024,南投縣水里鄉
住宅竊盜,1051024,南投縣水里鄉
住宅竊盜,1051024,台南市新營區
住宅竊盜,1051024,台北市北投區
住宅竊盜,1051024,台北市大安區
住宅竊盜,1051024,新北市板橋區
住宅竊盜,1051024,金門縣金寧鄉
住宅竊盜,1051024,桃園市八德區
住宅竊盜,1051024,新竹市北區
住宅竊盜,1051024,基隆市信義區
住宅竊盜,1051024,澎湖縣馬公市
住宅竊盜,1051025,花蓮縣秀林鄉
住宅竊盜,1051025,台南市永康區
住宅竊盜,1051025,台北市內湖區
住宅竊盜,1051025,基隆市信義區
住宅竊盜,1051026,台南市永康區
住宅竊盜,1051026,花蓮縣花蓮市
住宅竊盜,1051026,台中市西屯區
住宅竊盜,1051026,台南市仁德區
住宅竊盜,1051026,新北市中和區
住宅竊盜,1051026,彰化縣芳苑鄉
住宅竊盜,1051026,台北市中山區
住宅竊盜,1051027,新北市土城區
住宅竊盜,1051027,雲林縣口湖鄉
住宅竊盜,1051027,金門縣金寧鄉
住宅竊盜,1051027,台北市大安區
住宅竊盜,1051027,新北市板橋區
住宅竊盜,1051027,雲林縣斗六市
住宅竊盜,1051027,台北市南港區
住宅竊盜,1051027,新北市新店區
住宅竊盜,1051027,台中市潭子區
住宅竊盜,1051028,花蓮縣吉安鄉
住宅竊盜,1051028,台北市士林區
住宅竊盜,1051028,南投縣草屯鎮
住宅竊盜,1051028,南投縣草屯鎮
住宅竊盜,1051028,台北市大安區
住宅竊盜,1051028,新北市土城區
住宅竊盜,1051029,高雄市美濃區
住宅竊盜,1051029,新竹縣峨眉鄉
住宅竊盜,1051029,台北市中山區
住宅竊盜,1051029,台北市文山區
住宅竊盜,1051029,台北市萬華區
住宅竊盜,1051029,南投縣南投市
住宅竊盜,1051029,新北市泰山區
住宅竊盜,1051029,苗栗縣卓蘭鎮
住宅竊盜,1051030,新北市金山區
住宅竊盜,1051030,新北市板橋區
住宅竊盜,1051030,南投縣名間鄉
住宅竊盜,1051030,新竹市東區
住宅竊盜,1051030,苗栗縣通霄鎮
住宅竊盜,1051030,新北市板橋區
住宅竊盜,1051031,台南市學甲區
住宅竊盜,1051031,台北市中正區
住宅竊盜,1051031,屏東縣高樹鄉
住宅竊盜,1051031,雲林縣麥寮鄉
住宅竊盜,1051031,南投縣埔里鎮
住宅竊盜,1051031,新北市板橋區
住宅竊盜,1051031,台中市西屯區
住宅竊盜,1051031,台北市大同區
住宅竊盜,1051101,雲林縣北港鎮
住宅竊盜,1051101,屏東縣潮州鎮
住宅竊盜,1051101,雲林縣北港鎮
住宅竊盜,1051101,金門縣金湖鎮
住宅竊盜,1051101,桃園市平鎮區
住宅竊盜,1051101,新北市土城區
住宅竊盜,1051101,台北市北投區
住宅竊盜,1051101,新竹市北區
住宅竊盜,1051102,屏東縣佳冬鄉
住宅竊盜,1051102,南投縣中寮鄉
住宅竊盜,1051102,高雄市美濃區
住宅竊盜,1051102,宜蘭縣頭城鎮
住宅竊盜,1051102,彰化縣永靖鄉
住宅竊盜,1051103,台北市中山區
住宅竊盜,1051103,苗栗縣頭份市
住宅竊盜,1051103,新北市土城區
住宅竊盜,1051103,新北市三重區
住宅竊盜,1051103,花蓮縣壽豐鄉
住宅竊盜,1051104,台中市西區
住宅竊盜,1051104,花蓮縣花蓮市
住宅竊盜,1051104,台南市佳里區
住宅竊盜,1051104,雲林縣斗六市
住宅竊盜,1051104,台北市文山區
住宅竊盜,1051105,新北市三重區
住宅竊盜,1051105,新北市新店區
住宅竊盜,1051105,花蓮縣萬榮鄉
住宅竊盜,1051105,雲林縣斗南鎮
住宅竊盜,1051105,新北市新店區
住宅竊盜,1051106,新北市三重區
住宅竊盜,1051106,台北市松山區
住宅竊盜,1051106,台中市北區
住宅竊盜,1051106,台南市新營區
住宅竊盜,1051106,台南市北區
住宅竊盜,1051106,雲林縣莿桐鄉
住宅竊盜,1051106,新北市土城區
住宅竊盜,1051106,基隆市信義區
住宅竊盜,1051106,新北市三重區
住宅竊盜,1051106,新北市新莊區
住宅竊盜,1051106,台北市士林區
住宅竊盜,1051106,新竹市香山區
住宅竊盜,1051106,台南市玉井區
住宅竊盜,1051106,新北市土城區
住宅竊盜,1051106,新北市中和區
住宅竊盜,1051107,台中市北屯區
住宅竊盜,1051107,新北市新莊區
住宅竊盜,1051107,彰化縣社頭鄉
住宅竊盜,1051107,新北市汐止區
住宅竊盜,1051107,桃園市中壢區
住宅竊盜,1051107,台北市內湖區
住宅竊盜,1051107,新北市永和區
住宅竊盜,1051107,台北市內湖區
住宅竊盜,1051107,新北市三重區
住宅竊盜,1051107,雲林縣虎尾鎮
住宅竊盜,1051108,嘉義縣朴子市
住宅竊盜,1051108,新竹市香山區
住宅竊盜,1051108,新北市三重區
住宅竊盜,1051108,台北市北投區
住宅竊盜,1051108,台中市北屯區
住宅竊盜,1051108,雲林縣虎尾鎮
住宅竊盜,1051108,新竹市香山區
住宅竊盜,1051108,新北市樹林區
住宅竊盜,1051108,彰化縣埔鹽鄉
住宅竊盜,1051108,新北市土城區
住宅竊盜,1051108,台中市神岡區
住宅竊盜,1051109,雲林縣斗六市
住宅竊盜,1051109,彰化縣溪湖鎮
住宅竊盜,1051109,雲林縣元長鄉
住宅竊盜,1051109,苗栗縣苑裡鎮
住宅竊盜,1051110,台北市中山區
住宅竊盜,1051110,台南市仁德區
住宅竊盜,1051110,台北市大安區
住宅竊盜,1051110,台北市大安區
住宅竊盜,1051110,台北市北投區
住宅竊盜,1051110,台北市中正區
住宅竊盜,1051110,嘉義市西區
住宅竊盜,1051111,雲林縣古坑鄉
住宅竊盜,1051111,台北市內湖區
住宅竊盜,1051111,新北市汐止區
住宅竊盜,1051111,新北市新店區
住宅竊盜,1051111,高雄市鳥松區
住宅竊盜,1051111,台中市西屯區
住宅竊盜,1051111,新竹市東區
住宅竊盜,1051112,雲林縣虎尾鎮
住宅竊盜,1051112,新北市新莊區
住宅竊盜,1051112,台北市萬華區
住宅竊盜,1051112,新北市新莊區
住宅竊盜,1051112,新北市新店區
住宅竊盜,1051112,台南市北區
住宅竊盜,1051113,南投縣魚池鄉
住宅竊盜,1051113,新竹縣芎林鄉
住宅竊盜,1051113,台北市文山區
住宅竊盜,1051113,高雄市內門區
住宅竊盜,1051113,台北市中正區
住宅竊盜,1051113,台南市學甲區
住宅竊盜,1051114,南投縣草屯鎮
住宅竊盜,1051114,台南市安南區
住宅竊盜,1051114,台北市內湖區
住宅竊盜,1051114,台南市麻豆區
住宅竊盜,1051114,宜蘭縣礁溪鄉
住宅竊盜,1051115,宜蘭縣冬山鄉
住宅竊盜,1051115,南投縣南投市
住宅竊盜,1051115,新北市新店區
住宅竊盜,1051115,新竹縣芎林鄉
住宅竊盜,1051115,台北市信義區
住宅竊盜,1051115,台中市北區
住宅竊盜,1051115,台南市永康區
住宅竊盜,1051115,新北市板橋區
住宅竊盜,1051115,台南市安南區
住宅竊盜,1051115,台南市安南區
住宅竊盜,1051116,台南市鹽水區
住宅竊盜,1051116,南投縣仁愛鄉
住宅竊盜,1051116,台中市大雅區
住宅竊盜,1051116,屏東縣屏東市
住宅竊盜,1051116,金門縣金湖鎮
住宅竊盜,1051116,苗栗縣竹南鎮
住宅竊盜,1051117,高雄市鳳山區
住宅竊盜,1051117,新北市五股區
住宅竊盜,1051117,台中市西屯區
住宅竊盜,1051117,新竹市東區
住宅竊盜,1051118,新北市土城區
住宅竊盜,1051118,宜蘭縣頭城鎮
住宅竊盜,1051119,新北市板橋區
住宅竊盜,1051119,台北市文山區
住宅竊盜,1051119,澎湖縣馬公市
住宅竊盜,1051119,台中市后里區
住宅竊盜,1051119,宜蘭縣五結鄉
住宅竊盜,1051119,高雄市鳳山區
住宅竊盜,1051119,高雄市楠梓區
住宅竊盜,1051120,台南市新營區
住宅竊盜,1051120,宜蘭縣五結鄉
住宅竊盜,1051120,台北市中山區
住宅竊盜,1051121,新北市新莊區
住宅竊盜,1051121,台北市松山區
住宅竊盜,1051121,新竹市北區
住宅竊盜,1051121,台北市士林區
住宅竊盜,1051121,雲林縣四湖鄉
住宅竊盜,1051121,新北市新莊區
住宅竊盜,1051121,台南市仁德區
住宅竊盜,1051121,新北市金山區
住宅竊盜,1051121,台北市士林區
住宅竊盜,1051121,屏東縣屏東市
住宅竊盜,1051122,南投縣南投市
住宅竊盜,1051122,台北市內湖區
住宅竊盜,1051122,台北市南港區
住宅竊盜,1051122,台南市北區
住宅竊盜,1051122,台北市文山區
住宅竊盜,1051122,高雄市美濃區
住宅竊盜,1051122,台北市內湖區
住宅竊盜,1051123,高雄市鳳山區
住宅竊盜,1051123,台北市北投區
住宅竊盜,1051123,嘉義市東區
住宅竊盜,1051123,南投縣名間鄉
住宅竊盜,1051123,台中市大雅區
住宅竊盜,1051123,台南市永康區
住宅竊盜,1051123,新北市土城區
住宅竊盜,1051123,台北市松山區
住宅竊盜,1051124,新北市蘆洲區
住宅竊盜,1051124,台南市仁德區
住宅竊盜,1051124,新北市土城區
住宅竊盜,1051124,台北市大同區
住宅竊盜,1051124,南投縣草屯鎮
住宅竊盜,1051124,台南市永康區
住宅竊盜,1051124,花蓮縣花蓮市
住宅竊盜,1051125,新北市土城區
住宅竊盜,1051125,台南市善化區
住宅竊盜,1051125,雲林縣西螺鎮
住宅竊盜,1051125,宜蘭縣五結鄉
住宅竊盜,1051125,台北市大安區
住宅竊盜,1051125,雲林縣斗六市
住宅竊盜,1051125,台中市北屯區
住宅竊盜,1051125,台北市文山區
住宅竊盜,1051125,台北市萬華區
住宅竊盜,1051126,台南市東山區
住宅竊盜,1051126,台北市中正區
住宅竊盜,1051126,台中市西屯區
住宅竊盜,1051126,苗栗縣竹南鎮
住宅竊盜,1051126,雲林縣元長鄉
住宅竊盜,1051127,宜蘭縣宜蘭市
住宅竊盜,1051127,台南市中西區
住宅竊盜,1051127,宜蘭縣五結鄉
住宅竊盜,1051127,台南市中西區
住宅竊盜,1051127,台北市北投區
住宅竊盜,1051127,台南市仁德區
住宅竊盜,1051127,高雄市美濃區
住宅竊盜,1051127,高雄市三民區
住宅竊盜,1051128,新北市土城區
住宅竊盜,1051128,新北市土城區
住宅竊盜,1051128,連江縣南竿鄉
住宅竊盜,1051128,台北市大同區
住宅竊盜,1051128,台南市中西區
住宅竊盜,1051128,新北市瑞芳區
住宅竊盜,1051128,嘉義縣朴子市
住宅竊盜,1051128,新北市瑞芳區
住宅竊盜,1051129,南投縣仁愛鄉
住宅竊盜,1051129,南投縣南投市
住宅竊盜,1051129,台北市士林區
住宅竊盜,1051129,台北市萬華區
住宅竊盜,1051129,高雄市鳳山區
住宅竊盜,1051129,新北市瑞芳區
住宅竊盜,1051129,新北市新莊區
住宅竊盜,1051129,苗栗縣頭份市
住宅竊盜,1051129,新竹市香山區
住宅竊盜,1051129,台中市南區
住宅竊盜,1051130,台南市佳里區
住宅竊盜,1051130,台南市南化區
住宅竊盜,1051130,高雄市楠梓區
住宅竊盜,1051130,高雄市鳳山區
住宅竊盜,1051130,新竹市東區
住宅竊盜,1051130,雲林縣斗南鎮
住宅竊盜,1051130,花蓮縣鳳林鎮
住宅竊盜,1051130,苗栗縣南庄鄉
住宅竊盜,1051201,台北市中山區
住宅竊盜,1051201,台北市大同區
住宅竊盜,1051201,新北市瑞芳區
住宅竊盜,1051201,新北市永和區
住宅竊盜,1051201,雲林縣元長鄉
住宅竊盜,1051201,新北市瑞芳區
住宅竊盜,1051202,高雄市路竹區
住宅竊盜,1051202,新竹縣芎林鄉
住宅竊盜,1051202,台北市文山區
住宅竊盜,1051203,新北市三重區
住宅竊盜,1051203,南投縣竹山鎮
住宅竊盜,1051203,宜蘭縣壯圍鄉
住宅竊盜,1051203,新北市中和區
住宅竊盜,1051203,新北市中和區
住宅竊盜,1051203,宜蘭縣礁溪鄉
住宅竊盜,1051203,新北市板橋區
住宅竊盜,1051203,花蓮縣花蓮市
住宅竊盜,1051203,苗栗縣卓蘭鎮
住宅竊盜,1051203,新北市瑞芳區
住宅竊盜,1051203,嘉義市西區
住宅竊盜,1051203,台南市六甲區
住宅竊盜,1051203,高雄市左營區
住宅竊盜,1051203,台南市佳里區
住宅竊盜,1051204,台北市北投區
住宅竊盜,1051204,彰化縣埔心鄉
住宅竊盜,1051204,南投縣草屯鎮
住宅竊盜,1051204,新北市三重區
住宅竊盜,1051204,南投縣草屯鎮
住宅竊盜,1051205,新北市瑞芳區
住宅竊盜,1051205,新北市瑞芳區
住宅竊盜,1051205,台北市中正區
住宅竊盜,1051205,台南市柳營區
住宅竊盜,1051205,新北市瑞芳區
住宅竊盜,1051205,新北市瑞芳區
住宅竊盜,1051205,屏東縣屏東市
住宅竊盜,1051205,台南市中西區
住宅竊盜,1051206,新北市瑞芳區
住宅竊盜,1051206,新北市瑞芳區
住宅竊盜,1051206,台北市士林區
住宅竊盜,1051206,新北市新莊區
住宅竊盜,1051206,台北市士林區
住宅竊盜,1051206,台北市北投區
住宅竊盜,1051206,新北市新店區
住宅竊盜,1051206,台中市北區
住宅竊盜,1051206,南投縣草屯鎮
住宅竊盜,1051207,桃園市龍潭區
住宅竊盜,1051207,新北市板橋區
住宅竊盜,1051207,新北市中和區
住宅竊盜,1051207,台南市新化區
住宅竊盜,1051207,台北市北投區
住宅竊盜,1051207,台中市太平區
住宅竊盜,1051207,桃園市龍潭區
住宅竊盜,1051207,台北市內湖區
住宅竊盜,1051208,新北市新店區
住宅竊盜,1051208,新北市新莊區
住宅竊盜,1051208,台中市北區
住宅竊盜,1051208,南投縣草屯鎮
住宅竊盜,1051208,金門縣金寧鄉
住宅竊盜,1051208,宜蘭縣冬山鄉
住宅竊盜,1051209,台北市松山區
住宅竊盜,1051210,台南市龍崎區
住宅竊盜,1051210,台北市大安區
住宅竊盜,1051211,金門縣金城鎮
住宅竊盜,1051211,新竹縣芎林鄉
住宅竊盜,1051211,台南市安平區
住宅竊盜,1051211,苗栗縣頭份市
住宅竊盜,1051212,基隆市安樂區
住宅竊盜,1051214,新北市泰山區
住宅竊盜,1051214,台南市善化區
住宅竊盜,1051215,嘉義縣六腳鄉
住宅竊盜,1051215,澎湖縣馬公市
住宅竊盜,1051215,新北市深坑區
住宅竊盜,1051215,屏東縣屏東市
住宅竊盜,1051215,屏東縣屏東市
住宅竊盜,1051215,台南市南化區
住宅竊盜,1051215,台北市中正區
住宅竊盜,1051216,台北市大安區
住宅竊盜,1051216,新北市三重區
住宅竊盜,1051217,台南市善化區
住宅竊盜,1051217,台北市大安區
住宅竊盜,1051217,台北市大安區
住宅竊盜,1051217,高雄市大社區
住宅竊盜,1051218,新北市板橋區
住宅竊盜,1051218,台南市歸仁區
住宅竊盜,1051218,花蓮縣新城鄉
住宅竊盜,1051219,高雄市湖內區
住宅竊盜,1051219,新竹市香山區
住宅竊盜,1051219,台南市歸仁區
住宅竊盜,1051219,台南市仁德區
住宅竊盜,1051219,台南市山上區
住宅竊盜,1051220,台北市內湖區
住宅竊盜,1051220,台北市內湖區
住宅竊盜,1051220,雲林縣斗南鎮
住宅竊盜,1051220,宜蘭縣羅東鎮
住宅竊盜,1051220,新竹縣橫山鄉
住宅竊盜,1051220,新北市永和區
住宅竊盜,1051220,台南市左鎮區
住宅竊盜,1051220,台中市西屯區
住宅竊盜,1051221,台南市中西區
住宅竊盜,1051221,台南市永康區
住宅竊盜,1051221,高雄市杉林區
住宅竊盜,1051221,台南市龍崎區
住宅竊盜,1051222,台北市信義區
住宅竊盜,1051222,台北市內湖區
住宅竊盜,1051222,台南市仁德區
住宅竊盜,1051222,南投縣埔里鎮
住宅竊盜,1051222,台南市佳里區
住宅竊盜,1051222,彰化縣埔鹽鄉
住宅竊盜,1051223,台北市文山區
住宅竊盜,1051223,基隆市中正區
住宅竊盜,1051223,台南市仁德區
住宅竊盜,1051224,台中市北屯區
住宅竊盜,1051224,台中市東區
住宅竊盜,1051224,台北市北投區
住宅竊盜,1051224,台北市萬華區
住宅竊盜,1051225,台北市士林區
住宅竊盜,1051225,新竹市東區
住宅竊盜,1051225,宜蘭縣五結鄉
住宅竊盜,1051225,花蓮縣花蓮市
住宅竊盜,1051225,苗栗縣大湖鄉
住宅竊盜,1051225,新竹市北區
住宅竊盜,1051226,雲林縣西螺鎮
住宅竊盜,1051226,新北市三重區
住宅竊盜,1051226,新北市土城區
住宅竊盜,1051226,台北市士林區
住宅竊盜,1051226,高雄市楠梓區
住宅竊盜,1051226,新北市瑞芳區
住宅竊盜,1051226,台北市士林區
住宅竊盜,1051227,苗栗縣頭份市
住宅竊盜,1051228,新北市土城區
住宅竊盜,1051228,台北市北投區
住宅竊盜,1051229,台北市大安區
住宅竊盜,1051229,宜蘭縣頭城鎮
住宅竊盜,1051229,嘉義市西區
住宅竊盜,1051230,台北市萬華區
住宅竊盜,1051230,雲林縣虎尾鎮
住宅竊盜,1051230,台南市永康區
住宅竊盜,1051230,宜蘭縣壯圍鄉
住宅竊盜,1051231,宜蘭縣五結鄉
強制性交,1051001,嘉義縣太保市
強制性交,1051003,南投縣名間鄉
強制性交,1051003,南投縣仁愛鄉
強制性交,1051003,南投縣仁愛鄉
強制性交,1051004,新北市中和區
強制性交,1051008,台南市仁德區
強制性交,1051009,新北市土城區
強制性交,1051010,台南市南區
強制性交,1051010,新竹市東區
強制性交,1051012,雲林縣斗六市
強制性交,1051013,新北市汐止區
強制性交,1051014,台南市南區
強制性交,1051015,宜蘭縣礁溪鄉
強制性交,1051015,高雄市大寮區
強制性交,1051016,台南市麻豆區
強制性交,1051017,台南市北區
強制性交,1051017,基隆市安樂區
強制性交,1051018,彰化縣伸港鄉
強制性交,1051018,新竹縣竹東鎮
強制性交,1051018,金門縣金城鎮
強制性交,1051018,新竹市
強制性交,1051019,基隆市安樂區
強制性交,1051019,新竹市北區
強制性交,1051019,澎湖縣馬公市
強制性交,1051019,台南市安南區
強制性交,1051019,台南市中西區
強制性交,1051020,台北市士林區
強制性交,1051020,高雄市鼓山區
強制性交,1051020,彰化縣田中鎮
強制性交,1051021,苗栗縣頭份市
強制性交,1051022,嘉義縣大埔鄉
強制性交,1051024,台北市大安區
強制性交,1051026,新北市汐止區
強制性交,1051026,台中市東區
強制性交,1051027,彰化縣田中鎮
強制性交,1051030,高雄市楠梓區
強制性交,1051030,台中市大里區
強制性交,1051031,台南市白河區
強制性交,1051101,台南市仁德區
強制性交,1051103,台北市中山區
強制性交,1051104,南投縣埔里鎮
強制性交,1051105,嘉義市西區
強制性交,1051106,台北市大安區
強制性交,1051108,台南市中西區
強制性交,1051109,新北市樹林區
強制性交,1051109,台中市東區
強制性交,1051110,台南市將軍區
強制性交,1051112,嘉義市西區
強制性交,1051113,台中市大甲區
強制性交,1051113,台北市中正區
強制性交,1051114,台南市永康區
強制性交,1051114,高雄市大寮區
強制性交,1051115,嘉義市西區
強制性交,1051116,澎湖縣湖西鄉
強制性交,1051116,新北市新莊區
強制性交,1051119,高雄市苓雅區
強制性交,1051120,花蓮縣花蓮市
強制性交,1051122,台南市北區
強制性交,1051123,基隆市仁愛區
強制性交,1051123,台南市東山區
強制性交,1051124,台南市安平區
